,0,1,2
0,3.864,3.001,22.25761
1,3.794,3.0,22.25761
2,3.786,3.0,22.2732
3,3.78,3.0,22.2732
4,3.774,3.0,22.30439
5,3.769,3.0,22.30439
6,3.764,3.0,22.35117
7,3.76,3.0,22.35117
8,3.755,3.0,22.39795
9,3.751,3.0,22.39795
10,3.746,3.0,22.42913
11,3.742,3.001,22.44473
12,3.738,3.0,22.4915
13,3.734,3.0,22.4915
14,3.73,3.0,22.52269
15,3.727,3.0,22.53828
16,3.723,3.0,22.56947
17,3.719,3.0,22.58506
18,3.716,3.0,22.61625
19,3.712,3.0,22.63184
20,3.709,3.001,22.64744
21,3.705,3.0,22.67862
22,3.702,2.999,22.69421
23,3.699,3.0,22.70981
24,3.696,3.0,22.74099
25,3.692,3.0,22.75659
26,3.689,3.0,22.77218
27,3.686,3.0,22.78777
28,3.683,3.0,22.78777
29,3.68,3.0,22.81896
30,3.677,3.0,22.81896
31,3.674,3.0,22.85014
32,3.671,3.0,22.85014
33,3.668,3.0,22.89692
34,3.665,3.0,22.89692
35,3.662,3.0,22.91252
36,3.659,3.0,22.92811
37,3.657,2.999,22.95929
38,3.654,3.0,22.95929
39,3.651,3.0,22.99048
40,3.648,3.0,23.00607
41,3.645,3.0,23.02167
42,3.643,2.999,23.03726
43,3.64,3.0,23.06845
44,3.638,3.0,23.08404
45,3.635,3.0,23.09963
46,3.632,3.0,23.11522
47,3.63,3.0,23.13082
48,3.627,3.001,23.162
49,3.625,2.999,23.1776
50,3.622,3.0,23.19319
51,3.62,3.0,23.20878
52,3.617,3.0,23.22437
53,3.615,3.001,23.23997
54,3.612,3.0,23.25556
55,3.61,2.999,23.27115
56,3.607,3.0,23.28675
57,3.605,2.999,23.30234
58,3.603,3.0,23.33352
59,3.6,3.0,23.33352
60,3.598,3.0,23.36471
61,3.596,3.0,23.36471
62,3.593,3.0,23.3959
63,3.591,3.0,23.3959
64,3.589,3.0,23.44268
65,3.587,3.0,23.44268
66,3.585,3.0,23.48945
67,3.582,3.0,23.48945
68,3.58,3.0,23.52064
69,3.578,3.0,23.52064
70,3.576,3.0,23.56742
71,3.574,3.0,23.56742
72,3.572,3.0,23.5986
73,3.57,3.0,23.5986
74,3.568,3.0,23.62979
75,3.566,3.0,23.62979
76,3.564,3.0,23.67657
77,3.562,3.0,23.69216
78,3.56,3.0,23.70775
79,3.558,3.0,23.72335
80,3.556,3.0,23.75454
81,3.555,3.0,23.77013
82,3.553,2.999,23.80131
83,3.551,3.0,23.81691
84,3.549,3.0,23.8325
85,3.548,3.0,23.84809
86,3.546,3.0,23.87928
87,3.544,3.0,23.89487
88,3.543,3.001,23.91046
89,3.541,3.0,23.92606
90,3.539,3.0,23.94165
91,3.538,3.0,23.97284
92,3.536,3.0,23.98843
93,3.535,3.0,24.00402
94,3.533,3.0,24.01961
95,3.532,2.999,24.06639
96,3.53,3.0,24.06639
97,3.529,3.0,24.11317
98,3.528,3.0,24.11317
99,3.526,3.0,24.14436
100,3.525,3.0,24.14436
101,3.523,3.0,24.19114
102,3.522,3.0,24.20673
103,3.521,2.999,24.23792
104,3.52,3.0,24.25351
105,3.518,3.0,24.2691
106,3.517,3.0,24.28469
107,3.516,3.0,24.31588
108,3.515,3.0,24.31588
109,3.514,3.0,24.34707
110,3.512,3.0,24.36266
111,3.511,2.999,24.37825
112,3.51,3.0,24.39385
113,3.509,3.0,24.44062
114,3.508,3.0,24.45622
115,3.507,3.0,24.4874
116,3.506,3.0,24.503
117,3.505,3.0,24.51859
118,3.504,3.0,24.54977
119,3.503,2.999,24.56537
120,3.502,3.0,24.59655
121,3.502,3.0,24.61215
122,3.501,3.0,24.64333
123,3.5,3.0,24.64333
124,3.499,3.0,24.67452
125,3.498,3.0,24.69011
126,3.497,3.0,24.7213
127,3.497,3.0,24.7213
128,3.496,3.0,24.76808
129,3.495,3.0,24.76808
130,3.494,2.999,24.79926
131,3.494,3.0,24.81486
132,3.493,3.0,24.84604
133,3.492,3.0,24.84604
134,3.491,3.0,24.89282
135,3.491,3.0,24.89282
136,3.49,2.999,24.92401
137,3.489,3.0,24.92401
138,3.489,3.0,24.97079
139,3.488,3.0,24.98638
140,3.488,3.0,25.01756
141,3.487,3.0,25.03316
142,3.486,2.999,25.06434
143,3.486,3.0,25.07994
144,3.485,3.0,25.11112
145,3.485,3.001,25.12671
146,3.484,3.0,25.14231
147,3.484,3.0,25.17349
148,3.483,2.999,25.20468
149,3.483,3.0,25.20468
150,3.482,3.0,25.23586
151,3.482,3.0,25.26705
152,3.481,3.0,25.28264
153,3.481,3.0,25.31383
154,3.48,3.001,25.32942
155,3.48,3.0,25.36061
156,3.48,3.0,25.36061
157,3.479,3.0,25.40739
158,3.479,3.0,25.40739
159,3.478,3.0,25.43857
160,3.478,3.0,25.45417
161,3.478,3.0,25.48535
162,3.477,3.0,25.50094
163,3.477,3.0,25.53213
164,3.476,3.0,25.54772
165,3.476,3.0,25.56332
166,3.476,3.0,25.57891
167,3.475,3.0,25.62569
168,3.475,3.0,25.62569
169,3.475,3.0,25.67247
170,3.474,3.0,25.67247
171,3.474,3.0,25.70365
172,3.474,3.0,25.71925
173,3.473,3.0,25.76602
174,3.473,3.0,25.76602
175,3.473,3.0,25.81281
176,3.472,3.0,25.81281
177,3.472,2.999,25.84399
178,3.472,3.0,25.85958
179,3.472,3.0,25.89077
180,3.472,3.0,25.90636
181,3.471,3.0,25.92195
182,3.471,3.0,25.95314
183,3.471,3.0,25.98433
184,3.47,3.0,25.99992
185,3.47,3.0,26.03111
186,3.47,3.0,26.0467
187,3.47,3.0,26.06229
188,3.469,3.0,26.09348
189,3.469,3.0,26.10907
190,3.469,3.0,26.14026
191,3.469,3.0,26.15585
192,3.468,3.0,26.18703
193,3.468,3.0,26.18703
194,3.468,3.0,26.23381
195,3.468,3.0,26.23381
196,3.468,3.0,26.265
197,3.467,3.0,26.28059
198,3.467,3.0,26.29618
199,3.467,3.0,26.29618
200,3.467,3.0,26.34296
201,3.466,3.0,26.34296
202,3.466,3.0,26.38974
203,3.466,3.0,26.38974
204,3.466,3.0,26.42093
205,3.466,3.0,26.43652
206,3.466,2.999,26.46771
207,3.465,3.0,26.4833
208,3.465,3.0,26.51448
209,3.465,3.0,26.53008
210,3.465,3.0,26.56127
211,3.465,3.0,26.57686
212,3.464,3.0,26.60805
213,3.464,2.999,26.62364
214,3.464,2.999,26.65482
215,3.464,3.0,26.67042
216,3.464,3.0,26.68601
217,3.463,3.0,26.7016
218,3.463,3.0,26.73279
219,3.463,2.999,26.74838
220,3.463,3.0,26.76397
221,3.463,3.0,26.79516
222,3.463,3.0,26.79516
223,3.463,2.999,26.82635
224,3.462,3.0,26.84194
225,3.462,3.0,26.87313
226,3.462,3.0,26.87313
227,3.462,3.0,26.90431
228,3.462,3.0,26.9199
229,3.462,3.0,26.95109
230,3.461,3.0,26.95109
231,3.461,3.0,26.99787
232,3.461,3.0,26.99787
233,3.461,3.0,27.02905
234,3.461,3.0,27.04465
235,3.46,3.0,27.07583
236,3.46,3.0,27.07583
237,3.46,3.001,27.10702
238,3.46,3.0,27.12261
239,3.46,3.001,27.13821
240,3.46,3.0,27.1538
241,3.46,3.0,27.18498
242,3.46,3.0,27.20058
243,3.459,3.0,27.21617
244,3.459,3.0,27.23176
245,3.459,3.0,27.24735
246,3.459,3.0,27.27854
247,3.459,3.0,27.29413
248,3.459,3.0,27.32532
249,3.458,3.0,27.32532
250,3.458,3.0,27.35651
251,3.458,3.0,27.3721
252,3.458,3.0,27.38769
253,3.458,3.0,27.40328
254,3.458,3.0,27.45006
255,3.457,3.0,27.45006
256,3.457,3.0,27.48125
257,3.457,2.999,27.48125
258,3.457,3.0,27.51243
259,3.457,3.0,27.51243
260,3.457,2.999,27.54362
261,3.457,2.999,27.55922
262,3.456,3.0,27.57481
263,3.456,2.999,27.5904
264,3.456,2.999,27.60599
265,3.456,3.0,27.62159
266,3.456,3.0,27.65277
267,3.456,3.0,27.66836
268,3.456,3.0,27.68396
269,3.455,3.0,27.69955
270,3.455,3.0,27.71514
271,3.455,3.0,27.74633
272,3.455,3.0,27.76192
273,3.455,3.0,27.77752
274,3.455,3.0,27.79311
275,3.454,3.0,27.8087
276,3.454,3.0,27.8243
277,3.454,3.0,27.8243
278,3.454,3.0,27.85548
279,3.454,3.0,27.87107
280,3.454,3.0,27.87107
281,3.453,3.0,27.90226
282,3.453,3.0,27.91785
283,3.453,3.0,27.94904
284,3.453,3.0,27.96463
285,3.453,3.0,27.96463
286,3.453,2.999,27.98022
287,3.453,3.0,28.01141
288,3.453,3.0,28.027
289,3.452,3.001,28.07378
290,3.452,3.0,28.07378
291,3.452,3.0,28.10497
292,3.452,3.0,28.10497
293,3.452,3.0,28.15175
294,3.452,3.0,28.15175
295,3.451,3.0,28.18293
296,3.451,3.0,28.18293
297,3.451,3.0,28.21412
298,3.451,3.0,28.22971
299,3.451,3.0,28.26089
300,3.451,3.0,28.26089
301,3.726,0.0,28.26089
302,3.819,0.0,28.27649
303,3.501,3.001,28.27649
304,3.458,3.0,28.30768
305,3.456,3.0,28.30768
306,3.455,3.0,28.32327
307,3.455,3.0,28.33886
308,3.454,3.0,28.35446
309,3.453,3.0,28.37005
310,3.453,3.0,28.40123
311,3.453,3.0,28.40123
312,3.452,3.0,28.41683
313,3.452,2.999,28.41683
314,3.452,3.0,28.44801
315,3.451,3.0,28.44801
316,3.451,2.999,28.49479
317,3.451,2.999,28.49479
318,3.45,3.0,28.54157
319,3.45,3.0,28.54157
320,3.45,3.0,28.57276
321,3.45,3.0,28.57276
322,3.449,3.0,28.60394
323,3.449,2.999,28.61954
324,3.449,3.0,28.65072
325,3.449,2.999,28.66631
326,3.449,3.0,28.68191
327,3.448,3.0,28.6975
328,3.448,3.0,28.72868
329,3.448,3.0,28.72868
330,3.448,3.0,28.75987
331,3.448,3.0,28.77547
332,3.447,3.0,28.79106
333,3.447,2.999,28.82224
334,3.447,3.0,28.82224
335,3.447,3.0,28.83784
336,3.446,2.999,28.85343
337,3.446,3.0,28.86902
338,3.446,3.0,28.88461
339,3.446,3.0,28.90021
340,3.446,3.001,28.9158
341,3.445,2.999,28.93139
342,3.445,3.0,28.93139
343,3.445,3.0,28.96258
344,3.445,3.0,28.96258
345,3.445,2.999,28.99376
346,3.444,3.0,28.99376
347,3.444,3.0,29.02495
348,3.444,2.999,29.02495
349,3.444,3.0,29.05614
350,3.444,3.0,29.07173
351,3.443,3.0,29.10292
352,3.443,3.0,29.10292
353,3.443,3.0,29.1341
354,3.443,3.0,29.14969
355,3.443,3.0,29.16529
356,3.443,3.0,29.18088
357,3.442,3.0,29.21207
358,3.442,3.0,29.21207
359,3.442,3.0,29.24325
360,3.442,3.0,29.25884
361,3.442,3.0,29.27444
362,3.441,3.0,29.27444
363,3.441,3.0,29.30563
364,3.441,3.0,29.30563
365,3.441,3.0,29.33681
366,3.441,2.999,29.3524
367,3.441,3.0,29.368
368,3.44,3.001,29.38359
369,3.44,3.0,29.39918
370,3.44,3.0,29.41477
371,3.44,3.0,29.44596
372,3.44,3.0,29.46155
373,3.439,3.0,29.47714
374,3.439,3.0,29.49274
375,3.439,3.0,29.50833
376,3.439,3.0,29.52393
377,3.439,2.999,29.53952
378,3.439,3.0,29.55511
379,3.438,3.0,29.55511
380,3.438,3.0,29.57071
381,3.438,2.999,29.57071
382,3.438,3.0,29.60189
383,3.438,3.0,29.60189
384,3.438,2.999,29.60189
385,3.437,3.0,29.60189
386,3.437,3.0,29.63308
387,3.437,3.0,29.64867
388,3.437,3.0,29.66426
389,3.437,2.999,29.66426
390,3.436,3.0,29.69545
391,3.436,3.0,29.69545
392,3.436,3.0,29.74223
393,3.436,3.0,29.74223
394,3.436,3.0,29.77341
395,3.435,3.0,29.78901
396,3.435,3.0,29.8046
397,3.435,3.0,29.82019
398,3.435,3.0,29.83578
399,3.435,3.0,29.85138
400,3.435,3.0,29.86697
401,3.434,3.0,29.88256
402,3.434,3.0,29.89816
403,3.434,3.0,29.92934
404,3.434,3.0,29.92934
405,3.434,2.999,29.96053
406,3.433,3.0,29.97612
407,3.433,3.0,29.99171
408,3.433,2.999,30.00723
409,3.433,2.999,30.03811
410,3.433,3.0,30.03811
411,3.433,3.0,30.069
412,3.433,2.999,30.069
413,3.432,2.999,30.09988
414,3.432,3.0,30.09988
415,3.432,2.999,30.13076
416,3.432,3.0,30.13076
417,3.432,3.0,30.16164
418,3.431,3.0,30.16164
419,3.431,3.0,30.17708
420,3.431,3.0,30.17708
421,3.431,3.0,30.2234
422,3.431,3.0,30.2234
423,3.43,3.0,30.25428
424,3.43,3.0,30.25428
425,3.43,3.0,30.26972
426,3.43,3.0,30.28516
427,3.43,3.001,30.3006
428,3.429,3.001,30.31604
429,3.429,3.0,30.34693
430,3.429,2.999,30.34693
431,3.429,2.999,30.36236
432,3.429,3.0,30.37781
433,3.428,2.999,30.39325
434,3.428,2.999,30.40869
435,3.428,3.0,30.42413
436,3.428,3.0,30.43957
437,3.428,3.0,30.45501
438,3.427,2.999,30.47045
439,3.427,3.0,30.48589
440,3.427,3.0,30.50133
441,3.427,3.0,30.51677
442,3.427,3.0,30.53221
443,3.427,3.0,30.53221
444,3.426,2.999,30.56309
445,3.426,3.0,30.56309
446,3.426,3.0,30.59397
447,3.426,3.0,30.60941
448,3.426,3.001,30.62485
449,3.425,3.0,30.62485
450,3.425,3.0,30.67118
451,3.425,3.0,30.67118
452,3.425,3.0,30.70205
453,3.425,3.0,30.70205
454,3.425,3.0,30.7175
455,3.424,2.999,30.73294
456,3.424,3.0,30.74838
457,3.424,3.0,30.74838
458,3.424,3.0,30.77926
459,3.424,3.0,30.7947
460,3.424,3.0,30.7947
461,3.423,3.0,30.82558
462,3.423,3.0,30.82558
463,3.423,3.0,30.84102
464,3.423,3.0,30.85646
465,3.422,2.999,30.8719
466,3.422,3.0,30.8719
467,3.422,3.0,30.90278
468,3.422,3.0,30.90278
469,3.422,3.0,30.93366
470,3.422,2.999,30.93366
471,3.421,2.999,30.9491
472,3.421,3.0,30.96454
473,3.421,3.0,30.97998
474,3.421,2.999,30.99542
475,3.421,3.0,31.0263
476,3.42,3.0,31.0263
477,3.42,3.0,31.04175
478,3.42,3.0,31.04175
479,3.42,3.0,31.07263
480,3.42,3.0,31.07263
481,3.419,3.0,31.10351
482,3.419,3.0,31.11895
483,3.419,3.0,31.13439
484,3.419,3.0,31.13439
485,3.419,3.0,31.14983
486,3.419,3.0,31.14983
487,3.418,3.0,31.18071
488,3.418,3.0,31.18071
489,3.418,2.999,31.19615
490,3.418,2.999,31.19615
491,3.417,3.0,31.21159
492,3.417,3.0,31.22703
493,3.417,2.999,31.24247
494,3.417,2.999,31.25791
495,3.417,3.0,31.27335
496,3.416,3.0,31.28879
497,3.416,3.0,31.28879
498,3.416,3.0,31.31967
499,3.416,3.0,31.33512
500,3.416,3.0,31.33512
501,3.416,3.0,31.35055
502,3.415,3.0,31.366
503,3.415,2.999,31.366
504,3.415,3.0,31.39688
505,3.415,3.0,31.41232
506,3.415,3.0,31.42776
507,3.414,3.0,31.42776
508,3.414,3.0,31.45864
509,3.414,3.0,31.45864
510,3.414,3.0,31.48952
511,3.414,3.0,31.48952
512,3.413,3.0,31.50496
513,3.413,3.0,31.5204
514,3.413,3.0,31.53584
515,3.413,3.0,31.53584
516,3.413,3.0,31.56672
517,3.412,3.0,31.56672
518,3.412,3.0,31.5976
519,3.412,3.0,31.61304
520,3.412,3.0,31.62848
521,3.412,3.0,31.64392
522,3.411,3.0,31.64392
523,3.411,3.0,31.65936
524,3.411,3.0,31.6748
525,3.411,3.0,31.69024
526,3.411,2.999,31.69024
527,3.41,3.0,31.72112
528,3.41,3.0,31.73656
529,3.41,3.0,31.75201
530,3.41,3.0,31.76744
531,3.41,2.999,31.78289
532,3.409,3.0,31.79833
533,3.409,3.0,31.81377
534,3.409,3.0,31.82921
535,3.409,3.0,31.84465
536,3.409,3.0,31.84465
537,3.409,3.0,31.86009
538,3.408,3.0,31.86009
539,3.408,3.0,31.89097
540,3.408,3.0,31.89097
541,3.408,2.999,31.92185
542,3.407,3.0,31.93729
543,3.407,3.0,31.95273
544,3.407,3.0,31.95273
545,3.407,3.0,31.96817
546,3.407,2.999,31.98361
547,3.407,3.0,31.99905
548,3.406,3.001,32.0145
549,3.406,3.0,32.02993
550,3.406,3.0,32.02993
551,3.406,3.0,32.04538
552,3.406,2.999,32.06081
553,3.406,3.0,32.09169
554,3.405,3.0,32.09169
555,3.405,3.0,32.10714
556,3.405,2.999,32.12257
557,3.405,3.0,32.12257
558,3.405,2.999,32.13802
559,3.404,3.0,32.15346
560,3.404,3.0,32.15346
561,3.404,3.0,32.1689
562,3.404,3.0,32.1689
563,3.404,2.999,32.18434
564,3.403,3.0,32.19978
565,3.403,3.001,32.19978
566,3.403,3.0,32.21522
567,3.403,3.0,32.23066
568,3.403,3.0,32.2461
569,3.402,3.0,32.2461
570,3.402,3.0,32.27698
571,3.402,3.0,32.29242
572,3.402,3.0,32.30786
573,3.402,3.0,32.3233
574,3.401,3.0,32.33875
575,3.401,3.0,32.33875
576,3.401,3.0,32.36963
577,3.401,3.0,32.36963
578,3.401,3.0,32.40051
579,3.4,3.0,32.41594
580,3.4,3.0,32.43139
581,3.4,3.0,32.44683
582,3.4,3.0,32.46227
583,3.4,3.0,32.46227
584,3.4,3.0,32.49315
585,3.399,3.0,32.49315
586,3.399,3.0,32.50859
587,3.399,3.0,32.52403
588,3.399,2.999,32.53947
589,3.399,3.0,32.55491
590,3.398,3.0,32.57035
591,3.398,3.0,32.58579
592,3.398,3.0,32.60123
