,0,1,2
0,4.012,1.503,25.96873
1,3.949,1.5,25.98433
2,3.944,1.5,25.96873
3,3.939,1.5,25.96873
4,3.935,1.5,25.98433
5,3.932,1.501,25.98433
6,3.929,1.501,25.99992
7,3.925,1.5,25.99992
8,3.922,1.5,26.01551
9,3.919,1.501,26.01551
10,3.917,1.5,26.06229
11,3.914,1.5,26.06229
12,3.911,1.499,26.07788
13,3.909,1.5,26.07788
14,3.906,1.5,26.07788
15,3.904,1.5,26.07788
16,3.902,1.5,26.09348
17,3.899,1.5,26.09348
18,3.897,1.499,26.10907
19,3.895,1.5,26.10907
20,3.893,1.499,26.10907
21,3.891,1.5,26.10907
22,3.889,1.499,26.14026
23,3.887,1.5,26.14026
24,3.885,1.499,26.14026
25,3.883,1.5,26.15585
26,3.881,1.499,26.14026
27,3.879,1.5,26.15585
28,3.877,1.5,26.15585
29,3.876,1.499,26.15585
30,3.874,1.5,26.17144
31,3.872,1.5,26.17144
32,3.871,1.499,26.17144
33,3.869,1.5,26.18703
34,3.867,1.5,26.18703
35,3.866,1.499,26.18703
36,3.864,1.5,26.20263
37,3.862,1.5,26.21822
38,3.861,1.499,26.21822
39,3.859,1.499,26.23381
40,3.858,1.5,26.23381
41,3.856,1.5,26.23381
42,3.855,1.5,26.23381
43,3.853,1.5,26.23381
44,3.852,1.499,26.23381
45,3.85,1.501,26.24941
46,3.849,1.5,26.24941
47,3.848,1.5,26.24941
48,3.846,1.5,26.24941
49,3.845,1.5,26.265
50,3.844,1.5,26.265
51,3.842,1.5,26.265
52,3.841,1.499,26.265
53,3.84,1.5,26.265
54,3.838,1.499,26.265
55,3.837,1.499,26.28059
56,3.836,1.499,26.28059
57,3.834,1.5,26.29618
58,3.833,1.5,26.31178
59,3.832,1.5,26.31178
60,3.831,1.5,26.31178
61,3.83,1.5,26.32737
62,3.828,1.5,26.32737
63,3.827,1.5,26.34296
64,3.826,1.499,26.34296
65,3.825,1.5,26.34296
66,3.824,1.5,26.34296
67,3.823,1.5,26.35856
68,3.821,1.5,26.37415
69,3.82,1.5,26.37415
70,3.819,1.499,26.38974
71,3.818,1.5,26.38974
72,3.817,1.5,26.38974
73,3.816,1.5,26.38974
74,3.815,1.5,26.38974
75,3.814,1.5,26.40534
76,3.813,1.5,26.42093
77,3.812,1.5,26.42093
78,3.811,1.5,26.42093
79,3.81,1.499,26.43652
80,3.808,1.501,26.43652
81,3.808,1.5,26.45211
