,0,1,2
0,3.681,4.002,19.08319
1,3.687,4.0,19.08319
2,3.683,4.0,19.08319
3,3.679,4.0,19.11469
4,3.681,4.0,19.14618
5,3.68,4.0,19.20918
6,3.676,4.001,19.25642
7,3.673,3.999,19.35091
8,3.67,4.0,19.41391
9,3.666,4.0,19.55564
10,3.663,4.0,19.68163
11,3.661,4.0,19.77612
12,3.657,4.0,19.90211
13,3.654,4.0,19.98085
14,3.651,4.0,20.09019
15,3.648,4.0,20.16816
16,3.644,4.0,20.26171
17,3.641,3.999,20.32409
18,3.638,4.0,20.41764
19,3.634,4.0,20.48001
20,3.631,3.999,20.55798
21,3.628,4.0,20.62035
22,3.625,4.0,20.69832
23,3.623,4.0,20.74509
24,3.619,4.0,20.82306
25,3.617,3.999,20.85425
26,3.613,4.0,20.9478
27,3.611,4.0,20.9634
28,3.608,4.0,21.04136
29,3.605,4.0,21.05695
30,3.602,4.0,21.15051
31,3.599,4.0,21.16611
32,3.597,4.0,21.24407
33,3.594,4.0,21.27526
34,3.591,4.0,21.33763
35,3.589,4.0,21.35322
36,3.586,4.0,21.43118
37,3.584,4.0,21.44678
38,3.581,4.0,21.52474
39,3.579,4.0,21.54034
40,3.576,4.0,21.60271
41,3.574,4.0,21.60271
42,3.571,4.0,21.68067
43,3.569,4.0,21.68067
44,3.567,3.999,21.77423
45,3.564,4.0,21.77423
46,3.562,4.0,21.8366
47,3.559,4.0,21.8366
48,3.557,3.999,21.91457
49,3.554,3.999,21.91457
50,3.552,4.0,22.00813
51,3.55,4.0,22.00813
52,3.547,4.0,22.08609
53,3.544,4.0,22.08609
54,3.542,4.0,22.14846
55,3.54,4.0,22.14846
56,3.537,4.001,22.22643
57,3.535,3.999,22.24202
58,3.533,4.0,22.30439
59,3.53,4.0,22.31998
60,3.527,4.0,22.36676
61,3.524,4.001,22.38235
62,3.521,3.999,22.44473
63,3.517,4.0,22.46032
64,3.516,4.0,22.53828
65,3.514,4.0,22.55388
66,3.513,4.0,22.61625
67,3.512,4.0,22.63184
68,3.511,4.0,22.69421
69,3.509,4.0,22.70981
70,3.507,4.0,22.75659
71,3.505,4.0,22.78777
72,3.504,4.0,22.85014
73,3.503,4.0,22.88133
74,3.501,4.0,22.92811
75,3.5,3.999,22.95929
76,3.499,4.0,23.00607
