,0,1,2
0,3.967,2.001,23.13082
1,3.93,2.0,23.13082
2,3.925,2.0,23.13082
3,3.92,2.0,23.13082
4,3.917,2.0,23.13082
5,3.913,2.0,23.13082
6,3.91,2.0,23.14641
7,3.906,2.0,23.14641
8,3.903,2.0,23.1776
9,3.9,2.0,23.1776
10,3.898,2.0,23.19319
11,3.895,2.0,23.19319
12,3.892,2.0,23.20878
13,3.89,2.0,23.20878
14,3.887,2.0,23.23997
15,3.885,2.0,23.23997
16,3.882,2.0,23.23997
17,3.88,2.0,23.25556
18,3.877,2.0,23.27115
19,3.875,2.0,23.27115
20,3.873,2.0,23.28675
21,3.871,2.0,23.28675
22,3.869,2.0,23.30234
23,3.867,2.001,23.31793
24,3.865,2.0,23.31793
25,3.863,2.0,23.33352
26,3.861,2.0,23.33352
27,3.859,2.0,23.33352
28,3.857,2.0,23.34912
29,3.855,2.001,23.34912
30,3.853,2.0,23.34912
31,3.851,2.0,23.36471
32,3.85,2.0,23.36471
33,3.848,2.0,23.3803
34,3.846,2.0,23.3803
35,3.844,2.0,23.3959
36,3.843,2.0,23.3959
37,3.841,2.0,23.3959
38,3.839,2.0,23.41149
39,3.838,2.0,23.42708
40,3.836,2.0,23.42708
41,3.835,2.0,23.44268
42,3.833,2.0,23.44268
43,3.831,2.0,23.45827
44,3.83,2.0,23.45827
45,3.828,2.0,23.47386
46,3.827,2.0,23.47386
47,3.826,2.0,23.48945
48,3.824,2.0,23.48945
49,3.823,2.0,23.48945
50,3.821,2.0,23.50505
51,3.82,2.0,23.50505
52,3.818,2.0,23.50505
53,3.817,2.0,23.52064
54,3.816,2.0,23.52064
55,3.814,2.0,23.53623
56,3.813,2.0,23.53623
57,3.812,2.0,23.55183
58,3.81,2.0,23.55183
59,3.809,2.0,23.56742
60,3.808,2.0,23.55183
61,3.807,2.001,23.58301
62,3.806,2.0,23.58301
63,3.804,2.0,23.5986
64,3.803,2.0,23.5986
65,3.802,2.0,23.6142
66,3.801,2.0,23.6142
67,3.8,2.0,23.62979
68,3.798,2.0,23.6142
69,3.797,2.0,23.62979
70,3.796,2.0,23.64538
71,3.795,2.0,23.64538
72,3.794,2.0,23.64538
73,3.793,2.0,23.66098
74,3.791,2.0,23.66098
75,3.79,2.001,23.67657
76,3.79,2.0,23.67657
77,3.789,2.0,23.69216
78,3.787,2.0,23.70775
79,3.786,2.0,23.70775
80,3.785,1.999,23.72335
81,3.784,2.0,23.72335
82,3.783,2.0,23.72335
83,3.782,2.001,23.73894
84,3.781,2.0,23.73894
85,3.78,2.0,23.75454
86,3.779,2.0,23.75454
87,3.778,2.0,23.77013
88,3.777,2.0,23.77013
89,3.776,2.0,23.78572
90,3.776,2.0,23.78572
91,3.775,2.0,23.80131
92,3.774,2.0,23.80131
93,3.773,2.0,23.80131
94,3.772,2.0,23.81691
95,3.771,2.0,23.81691
96,3.77,2.0,23.8325
97,3.769,2.001,23.84809
98,3.769,2.0,23.84809
99,3.768,2.0,23.86369
100,3.767,2.0,23.86369
101,3.766,2.0,23.86369
102,3.765,2.0,23.87928
103,3.764,2.0,23.87928
104,3.763,2.0,23.91046
105,3.763,2.0,23.91046
106,3.762,2.0,23.92606
107,3.761,2.0,23.92606
108,3.76,2.0,23.94165
109,3.76,2.0,23.94165
110,3.759,2.0,23.95724
111,3.758,2.0,23.95724
112,3.757,2.0,23.97284
