,0,1,2
0,4.002,1.503,18.02804
1,3.993,1.5,18.02804
2,3.99,1.499,18.02804
3,3.988,1.499,18.04379
4,3.986,1.499,18.04379
5,3.984,1.5,18.04379
6,3.982,1.5,18.05954
7,3.98,1.5,18.09103
8,3.979,1.5,18.09103
9,3.977,1.499,18.12253
10,3.975,1.501,18.12253
11,3.974,1.5,18.15403
12,3.972,1.5,18.16978
13,3.971,1.5,18.18552
14,3.97,1.5,18.20127
15,3.968,1.5,18.23277
16,3.967,1.5,18.23277
17,3.966,1.5,18.26427
18,3.964,1.5,18.28001
19,3.963,1.5,18.29576
20,3.962,1.5,18.29576
21,3.961,1.5,18.32726
22,3.96,1.499,18.32726
23,3.958,1.5,18.34301
24,3.957,1.5,18.35876
25,3.956,1.5,18.37451
26,3.955,1.5,18.39025
27,3.954,1.5,18.406
28,3.953,1.5,18.42175
29,3.952,1.499,18.42175
30,3.951,1.5,18.4375
31,3.95,1.5,18.45325
32,3.949,1.501,18.45325
33,3.948,1.499,18.469
34,3.947,1.5,18.469
35,3.946,1.499,18.48475
36,3.946,1.5,18.48475
37,3.944,1.5,18.50049
38,3.943,1.5,18.51624
39,3.943,1.499,18.56349
40,3.942,1.5,18.76822
41,3.941,1.499,18.81546
42,3.94,1.5,19.0202
43,3.939,1.499,19.06744
44,3.939,1.5,19.27217
45,3.938,1.499,19.31942
46,3.937,1.5,19.52415
47,3.936,1.499,19.52415
48,3.935,1.5,19.53989
49,3.935,1.5,19.53989
50,3.934,1.499,19.53989
51,3.933,1.5,19.55564
52,3.932,1.5,19.55564
53,3.932,1.5,19.57139
54,3.931,1.5,19.57139
55,3.93,1.5,19.57139
56,3.93,1.5,19.58714
57,3.929,1.5,19.58714
58,3.928,1.501,19.60289
59,3.928,1.5,19.60289
60,3.927,1.5,19.61864
61,3.926,1.5,19.61864
62,3.926,1.5,19.63439
63,3.925,1.5,19.63439
64,3.924,1.5,19.65013
65,3.924,1.5,19.65013
66,3.923,1.499,19.66588
67,3.923,1.5,19.66588
68,3.922,1.5,19.68163
69,3.921,1.5,19.68163
70,3.921,1.5,19.68163
71,3.92,1.5,19.69738
72,3.92,1.5,19.69738
73,3.919,1.5,19.69738
74,3.918,1.501,19.69738
75,3.918,1.5,19.71313
76,3.918,1.5,19.72888
77,3.917,1.5,19.72888
78,3.916,1.499,19.74463
79,3.916,1.5,19.74463
80,3.915,1.5,19.74463
81,3.915,1.5,19.76037
