,0,1,2
0,4.134,0.503,21.6183
1,4.118,0.5,21.6183
2,4.117,0.5,21.60271
3,4.116,0.5,21.60271
4,4.115,0.5,21.6183
5,4.113,0.5,21.60271
6,4.112,0.5,21.6183
7,4.111,0.5,21.6183
8,4.111,0.5,21.6183
9,4.11,0.5,21.6183
10,4.109,0.5,21.6183
11,4.108,0.5,21.60271
12,4.107,0.499,21.60271
13,4.106,0.5,21.60271
14,4.106,0.5,21.60271
15,4.105,0.5,21.6183
16,4.104,0.499,21.6183
17,4.103,0.5,21.6183
18,4.103,0.5,21.6183
19,4.102,0.5,21.60271
20,4.102,0.5,21.6183
21,4.101,0.5,21.6183
22,4.1,0.499,21.6183
23,4.1,0.5,21.6183
24,4.099,0.5,21.6183
25,4.098,0.5,21.6183
26,4.098,0.499,21.6183
27,4.097,0.5,21.6183
28,4.097,0.5,21.6183
29,4.096,0.5,21.6183
30,4.095,0.5,21.6183
31,4.095,0.5,21.6183
32,4.094,0.5,21.6183
33,4.094,0.5,21.6183
34,4.093,0.5,21.6183
35,4.093,0.5,21.6183
36,4.092,0.5,21.6183
37,4.092,0.5,21.6183
38,4.091,0.499,21.6183
39,4.091,0.5,21.6183
40,4.09,0.5,21.6183
41,4.09,0.5,21.6183
42,4.089,0.5,21.6183
43,4.089,0.5,21.6183
44,4.088,0.5,21.6183
45,4.088,0.5,21.6183
46,4.088,0.5,21.6183
47,4.087,0.499,21.6183
48,4.087,0.5,21.6183
49,4.086,0.5,21.6183
50,4.086,0.5,21.6183
51,4.085,0.5,21.6183
52,4.085,0.5,21.6183
53,4.084,0.5,21.6183
54,4.084,0.5,21.6183
55,4.084,0.5,21.63389
56,4.083,0.5,21.63389
57,4.083,0.5,21.63389
58,4.082,0.5,21.64949
59,4.082,0.5,21.63389
60,4.082,0.5,21.63389
61,4.081,0.5,21.63389
62,4.081,0.499,21.63389
63,4.08,0.5,21.64949
64,4.08,0.5,21.63389
65,4.08,0.5,21.63389
66,4.079,0.5,21.64949
67,4.079,0.5,21.63389
68,4.079,0.499,21.64949
69,4.078,0.5,21.64949
70,4.078,0.5,21.63389
71,4.078,0.5,21.64949
72,4.077,0.5,21.64949
73,4.077,0.5,21.64949
74,4.076,0.5,21.64949
75,4.076,0.5,21.64949
76,4.076,0.5,21.64949
77,4.075,0.5,21.64949
78,4.075,0.5,21.64949
79,4.075,0.5,21.64949
80,4.075,0.5,21.64949
81,4.074,0.5,21.64949
82,4.074,0.5,21.64949
83,4.074,0.5,21.64949
84,4.073,0.5,21.64949
85,4.073,0.5,21.64949
86,4.072,0.5,21.63389
87,4.072,0.5,21.63389
88,4.072,0.5,21.63389
89,4.072,0.5,21.63389
90,4.071,0.5,21.63389
91,4.071,0.499,21.63389
92,4.071,0.499,21.63389
93,4.071,0.499,21.63389
94,4.07,0.5,21.63389
95,4.07,0.5,21.63389
96,4.07,0.5,21.63389
97,4.069,0.5,21.63389
98,4.069,0.5,21.63389
99,4.069,0.499,21.63389
100,4.068,0.5,21.63389
101,4.068,0.5,21.63389
102,4.068,0.499,21.63389
103,4.068,0.5,21.63389
104,4.067,0.5,21.63389
105,4.067,0.5,21.63389
106,4.067,0.5,21.63389
107,4.067,0.5,21.63389
108,4.066,0.5,21.63389
109,4.066,0.5,21.63389
110,4.066,0.499,21.64949
111,4.066,0.5,21.64949
112,4.065,0.5,21.63389
113,4.065,0.5,21.63389
114,4.065,0.499,21.63389
115,4.064,0.5,21.63389
116,4.064,0.5,21.64949
117,4.064,0.5,21.63389
118,4.063,0.5,21.64949
119,4.063,0.5,21.64949
120,4.063,0.5,21.64949
121,4.063,0.5,21.64949
122,4.063,0.5,21.64949
123,4.062,0.5,21.64949
124,4.062,0.5,21.64949
125,4.062,0.499,21.64949
126,4.062,0.5,21.64949
127,4.061,0.5,21.64949
128,4.061,0.5,21.64949
129,4.061,0.5,21.64949
130,4.061,0.5,21.64949
131,4.06,0.5,21.64949
132,4.06,0.499,21.64949
133,4.06,0.5,21.64949
134,4.06,0.499,21.63389
135,4.06,0.5,21.64949
136,4.059,0.5,21.64949
137,4.059,0.5,21.63389
138,4.059,0.5,21.64949
139,4.059,0.5,21.63389
140,4.059,0.5,21.63389
141,4.058,0.5,21.64949
142,4.058,0.5,21.64949
143,4.058,0.5,21.64949
144,4.058,0.5,21.64949
145,4.057,0.5,21.64949
146,4.057,0.5,21.64949
147,4.057,0.5,21.64949
148,4.057,0.5,21.64949
149,4.057,0.499,21.64949
150,4.056,0.5,21.64949
151,4.056,0.5,21.64949
152,4.056,0.5,21.64949
153,4.056,0.5,21.64949
154,4.056,0.5,21.64949
155,4.055,0.499,21.66508
156,4.055,0.5,21.66508
157,4.055,0.499,21.66508
158,4.055,0.5,21.66508
159,4.055,0.5,21.64949
160,4.054,0.5,21.64949
161,4.054,0.499,21.66508
162,4.054,0.5,21.66508
163,4.054,0.5,21.64949
164,4.053,0.5,21.64949
165,4.053,0.5,21.64949
166,4.053,0.499,21.64949
167,4.053,0.5,21.66508
168,4.053,0.5,21.64949
169,4.052,0.5,21.66508
170,4.052,0.5,21.66508
171,4.052,0.5,21.66508
172,4.052,0.5,21.66508
173,4.052,0.5,21.66508
174,4.051,0.5,21.66508
175,4.051,0.5,21.66508
176,4.051,0.5,21.64949
177,4.051,0.5,21.66508
178,4.051,0.5,21.64949
179,4.051,0.5,21.64949
180,4.05,0.5,21.66508
181,4.05,0.5,21.66508
182,4.05,0.5,21.66508
183,4.05,0.5,21.66508
184,4.05,0.5,21.66508
185,4.05,0.5,21.66508
186,4.049,0.5,21.66508
