,0,1,2
0,4.05,1.002,26.57686
1,4.011,1.0,26.57686
2,4.007,1.0,26.56127
3,4.004,1.0,26.56127
4,4.001,1.001,26.57686
5,3.998,1.0,26.57686
6,3.996,1.0,26.57686
7,3.993,1.0,26.57686
8,3.991,1.0,26.57686
9,3.989,1.0,26.57686
10,3.987,1.0,26.59245
11,3.985,1.0,26.59245
12,3.983,1.0,26.59245
13,3.981,1.0,26.59245
14,3.979,1.0,26.59245
15,3.977,1.0,26.59245
16,3.976,1.0,26.60805
17,3.974,1.0,26.60805
18,3.972,1.0,26.60805
19,3.971,1.0,26.60805
20,3.969,1.0,26.60805
21,3.968,1.0,26.60805
22,3.966,1.0,26.63923
23,3.965,1.0,26.63923
24,3.963,1.0,26.63923
25,3.962,1.0,26.63923
26,3.96,1.0,26.63923
27,3.959,1.0,26.63923
28,3.958,1.0,26.65482
29,3.956,1.0,26.67042
30,3.955,1.0,26.65482
31,3.954,1.0,26.65482
32,3.952,1.0,26.67042
33,3.951,1.0,26.67042
34,3.95,1.0,26.67042
35,3.949,1.0,26.67042
36,3.948,1.0,26.67042
37,3.947,1.0,26.67042
38,3.945,1.0,26.67042
39,3.944,0.999,26.67042
40,3.943,1.0,26.68601
41,3.942,1.0,26.68601
42,3.941,1.0,26.67042
43,3.94,1.0,26.67042
44,3.939,1.0,26.67042
45,3.938,1.0,26.67042
46,3.937,0.999,26.67042
47,3.936,1.0,26.67042
48,3.935,1.0,26.67042
49,3.934,1.0,26.67042
50,3.933,0.999,26.67042
51,3.932,1.0,26.67042
52,3.931,0.999,26.67042
53,3.93,0.999,26.67042
54,3.929,1.0,26.67042
55,3.928,1.0,26.67042
56,3.927,1.0,26.67042
57,3.926,1.0,26.67042
58,3.925,0.999,26.67042
59,3.924,1.0,26.67042
60,3.923,1.0,26.67042
61,3.922,1.0,26.67042
62,3.922,1.0,26.67042
63,3.921,1.001,26.67042
64,3.92,1.0,26.67042
65,3.919,1.0,26.68601
66,3.919,1.0,26.68601
67,3.918,1.0,26.68601
68,3.917,1.0,26.68601
69,3.916,1.0,26.68601
70,3.915,1.0,26.68601
71,3.914,1.0,26.7016
72,3.913,1.0,26.7016
73,3.913,1.0,26.68601
74,3.912,1.0,26.7016
75,3.911,1.0,26.7016
76,3.911,0.999,26.7016
77,3.91,1.0,26.71719
78,3.909,1.0,26.71719
79,3.908,1.0,26.7016
80,3.908,0.999,26.7016
81,3.907,1.0,26.71719
82,3.906,1.0,26.71719
83,3.905,1.0,26.71719
84,3.905,1.0,26.71719
85,3.904,1.001,26.71719
86,3.903,1.0,26.71719
87,3.903,1.0,26.73279
88,3.902,1.0,26.73279
89,3.901,1.0,26.73279
90,3.901,1.0,26.73279
91,3.9,1.0,26.73279
92,3.899,1.0,26.73279
93,3.899,1.0,26.74838
94,3.898,1.0,26.74838
95,3.897,1.0,26.74838
96,3.897,1.0,26.74838
97,3.896,1.0,26.74838
98,3.895,1.0,26.74838
99,3.895,1.0,26.74838
100,3.894,1.0,26.74838
101,3.894,1.0,26.76397
