,0,1,2
0,3.984,2.004,23.06845
1,3.945,1.999,23.06845
2,3.94,2.0,23.06845
3,3.937,2.0,23.06845
4,3.933,2.0,23.08404
5,3.93,2.0,23.09963
6,3.927,2.0,23.09963
7,3.924,2.0,23.11522
8,3.921,2.0,23.11522
9,3.918,2.0,23.13082
10,3.916,2.0,23.14641
11,3.913,2.0,23.14641
12,3.911,2.0,23.1776
13,3.908,2.0,23.1776
14,3.906,2.0,23.19319
15,3.904,2.0,23.19319
16,3.902,2.0,23.20878
17,3.899,2.0,23.20878
18,3.897,2.001,23.23997
19,3.895,2.0,23.23997
20,3.893,2.0,23.25556
21,3.891,2.0,23.25556
22,3.889,2.0,23.27115
23,3.887,2.0,23.27115
24,3.885,2.0,23.28675
25,3.883,2.0,23.30234
26,3.882,1.999,23.31793
27,3.88,2.0,23.31793
28,3.878,2.0,23.33352
29,3.876,2.001,23.33352
30,3.874,2.0,23.33352
31,3.873,2.0,23.33352
32,3.871,2.0,23.36471
33,3.869,2.0,23.36471
34,3.868,2.0,23.3803
35,3.866,2.0,23.3803
36,3.865,2.0,23.3803
37,3.863,2.0,23.3959
38,3.861,2.0,23.3959
39,3.86,2.0,23.41149
40,3.858,2.0,23.42708
41,3.857,2.0,23.42708
42,3.855,2.0,23.44268
43,3.854,2.0,23.44268
44,3.852,2.0,23.45827
45,3.851,2.0,23.45827
46,3.85,2.0,23.47386
47,3.848,2.0,23.47386
48,3.847,2.0,23.48945
49,3.846,2.0,23.50505
50,3.844,2.0,23.50505
51,3.843,2.0,23.50505
52,3.842,2.0,23.52064
53,3.84,2.001,23.52064
54,3.839,2.0,23.53623
55,3.838,2.0,23.53623
56,3.837,2.0,23.55183
57,3.835,2.0,23.55183
58,3.834,2.001,23.56742
59,3.833,2.0,23.56742
60,3.832,2.0,23.58301
61,3.831,2.0,23.58301
62,3.829,2.0,23.5986
63,3.828,2.0,23.6142
64,3.827,2.0,23.6142
65,3.826,2.0,23.62979
66,3.825,2.0,23.62979
67,3.824,2.0,23.64538
68,3.823,2.0,23.64538
69,3.822,2.0,23.66098
70,3.821,1.999,23.66098
71,3.819,2.0,23.69216
72,3.819,2.0,23.69216
73,3.818,2.0,23.69216
74,3.817,2.0,23.69216
75,3.816,2.0,23.70775
76,3.815,2.0,23.70775
77,3.814,2.0,23.72335
78,3.812,2.0,23.72335
79,3.812,2.0,23.73894
80,3.811,2.0,23.75454
81,3.81,2.0,23.75454
82,3.809,2.0,23.75454
83,3.808,2.0,23.78572
84,3.807,2.0,23.78572
85,3.806,2.0,23.80131
86,3.805,2.0,23.80131
87,3.804,2.0,23.81691
88,3.803,2.0,23.81691
89,3.802,2.0,23.8325
90,3.802,2.0,23.8325
91,3.801,2.0,23.86369
92,3.8,2.0,23.86369
93,3.799,2.0,23.86369
94,3.798,2.0,23.86369
95,3.798,2.0,23.87928
96,3.797,2.0,23.87928
97,3.796,2.0,23.91046
98,3.795,2.0,23.91046
99,3.794,2.0,23.92606
100,3.794,2.0,23.92606
101,3.793,1.999,23.94165
102,3.792,2.0,23.95724
103,3.791,2.0,23.97284
104,3.791,2.0,23.97284
105,3.79,2.0,23.98843
106,3.789,2.0,23.98843
107,3.788,2.0,24.00402
108,3.788,2.0,24.00402
109,3.787,2.0,24.01961
110,3.786,2.0,24.01961
111,3.786,2.0,24.03521
112,3.785,2.0,24.0508
113,3.784,2.0,24.06639
114,3.783,2.0,24.06639
115,3.783,2.0,24.08199
116,3.782,2.0,24.08199
117,3.781,2.0,24.09758
118,3.781,2.0,24.11317
119,3.78,2.0,24.12877
120,3.78,2.0,24.12877
121,3.779,2.0,24.14436
122,3.778,2.0,24.14436
123,3.778,2.0,24.14436
124,3.777,2.0,24.15995
125,3.776,2.0,24.15995
126,3.776,2.0,24.17554
127,3.775,2.0,24.17554
128,3.775,2.0,24.19114
129,3.774,2.0,24.19114
130,3.773,2.0,24.20673
131,3.773,2.0,24.20673
132,3.772,2.0,24.22232
133,3.772,2.0,24.23792
134,3.771,2.001,24.23792
135,3.771,2.0,24.25351
136,3.77,2.0,24.2691
137,3.769,2.0,24.2691
138,3.769,2.0,24.28469
139,3.768,2.0,24.30029
140,3.768,2.0,24.30029
141,3.767,2.0,24.31588
142,3.767,2.0,24.33147
143,3.766,2.0,24.33147
144,3.766,2.0,24.33147
145,3.765,2.0,24.34707
146,3.765,2.0,24.36266
147,3.764,2.0,24.36266
148,3.764,2.0,24.37825
149,3.763,2.0,24.37825
150,3.763,2.0,24.39385
151,3.762,2.0,24.39385
152,3.762,2.0,24.40944
153,3.761,2.0,24.40944
154,3.761,2.0,24.42503
155,3.76,2.0,24.42503
156,3.76,2.0,24.45622
157,3.759,2.0,24.45622
158,3.759,2.0,24.47181
159,3.758,2.0,24.47181
160,3.758,2.0,24.4874
161,3.757,2.0,24.4874
162,3.757,2.0,24.503
163,3.757,2.0,24.503
164,3.756,2.0,24.53418
165,3.756,2.0,24.53418
166,3.755,2.0,24.54977
167,3.755,2.0,24.54977
168,3.754,2.0,24.56537
169,3.754,2.001,24.56537
170,3.754,2.0,24.58096
171,3.753,2.0,24.58096
172,3.753,2.0,24.61215
173,3.752,2.0,24.61215
174,3.752,2.0,24.62774
175,3.751,2.0,24.62774
176,3.751,2.0,24.64333
177,3.751,2.0,24.64333
178,3.75,2.0,24.65893
179,3.75,2.0,24.65893
180,3.75,2.0,24.65893
181,3.749,2.0,24.67452
182,3.748,2.0,24.69011
183,3.748,2.0,24.69011
184,3.748,2.0,24.7057
185,3.747,2.0,24.7213
186,3.747,2.0,24.7213
187,3.746,2.001,24.73689
188,3.746,2.0,24.73689
189,3.746,2.0,24.75248
190,3.745,2.0,24.75248
