,0,1,2
0,3.957,2.004,18.31151
1,3.941,2.0,18.31151
2,3.937,2.0,18.31151
3,3.934,1.999,18.32726
4,3.931,2.0,18.32726
5,3.928,2.0,18.34301
6,3.925,2.0,18.35876
7,3.923,2.0,18.35876
8,3.92,2.0,18.39025
9,3.918,2.001,18.39025
10,3.916,2.0,18.4375
11,3.914,2.0,18.4375
12,3.912,2.0,18.50049
13,3.909,2.0,18.50049
14,3.907,2.0,18.54774
15,3.905,2.0,18.54774
16,3.903,2.0,18.59498
17,3.902,2.0,18.59498
18,3.9,2.0,18.62648
19,3.898,2.0,18.62648
20,3.896,2.0,18.65798
21,3.894,2.0,18.65798
22,3.893,2.0,18.68948
23,3.891,2.0,18.68948
24,3.889,1.999,18.72097
25,3.888,2.0,18.72097
26,3.886,2.0,18.73672
27,3.885,2.0,18.75247
28,3.883,2.0,18.76822
29,3.882,2.0,18.78397
30,3.88,2.0,18.79972
31,3.879,2.0,18.81546
32,3.877,2.0,18.83121
33,3.876,2.0,18.83121
34,3.874,2.0,18.84696
35,3.873,2.0,18.84696
36,3.872,2.0,18.86271
37,3.871,2.0,18.87846
38,3.869,2.0,18.89421
39,3.868,2.0,18.89421
40,3.867,2.0,18.90995
41,3.865,2.0,18.9257
42,3.864,2.0,18.94145
43,3.863,2.0,18.94145
44,3.862,2.0,18.9572
45,3.86,2.0,18.97295
46,3.859,2.0,18.9887
47,3.858,2.0,18.9887
48,3.857,2.0,19.00445
49,3.856,2.0,19.00445
50,3.855,2.0,19.0202
51,3.854,2.0,19.0202
52,3.853,2.0,19.03594
53,3.851,2.0,19.05169
54,3.85,2.0,19.05169
55,3.849,2.0,19.06744
56,3.848,2.001,19.08319
57,3.847,2.0,19.08319
58,3.846,2.0,19.09894
59,3.845,2.0,19.11469
60,3.844,2.0,19.11469
61,3.843,2.0,19.13043
62,3.842,2.0,19.14618
63,3.841,2.0,19.16193
64,3.841,2.0,19.16193
65,3.84,2.0,19.17768
66,3.839,2.0,19.17768
67,3.838,2.0,19.19343
68,3.837,2.0,19.19343
69,3.836,2.0,19.20918
70,3.835,2.0,19.20918
71,3.834,2.0,19.20918
72,3.833,2.0,19.22492
73,3.833,2.0,19.24067
74,3.832,2.0,19.24067
75,3.831,2.0,19.25642
76,3.83,2.0,19.25642
77,3.829,2.0,19.27217
78,3.829,2.0,19.27217
79,3.828,2.0,19.28792
80,3.827,2.0,19.28792
81,3.826,2.0,19.30367
82,3.825,2.0,19.30367
83,3.825,2.0,19.33517
84,3.824,2.0,19.33517
85,3.823,2.0,19.35091
86,3.823,2.0,19.35091
87,3.822,2.0,19.36666
88,3.821,2.0,19.36666
89,3.82,2.0,19.38241
90,3.82,2.0,19.38241
91,3.819,2.0,19.41391
92,3.818,2.0,19.41391
93,3.818,1.999,19.4454
94,3.817,2.0,19.4454
95,3.816,2.0,19.4454
96,3.816,2.0,19.4454
97,3.815,2.0,19.46115
98,3.814,2.0,19.4769
99,3.814,2.0,19.49265
100,3.813,2.0,19.49265
101,3.813,2.0,19.5084
102,3.812,2.0,19.5084
103,3.811,2.0,19.52415
104,3.811,2.0,19.53989
105,3.81,2.0,19.55564
106,3.809,2.0,19.55564
107,3.809,2.0,19.55564
108,3.808,2.0,19.57139
109,3.808,2.0,19.57139
110,3.807,2.0,19.58714
111,3.807,2.0,19.58714
112,3.806,2.0,19.60289
113,3.806,2.0,19.61864
114,3.805,2.0,19.61864
115,3.804,2.0,19.63439
116,3.804,2.0,19.65013
117,3.804,2.0,19.66588
118,3.803,2.0,19.66588
119,3.802,2.0,19.68163
120,3.802,2.0,19.69738
121,3.801,1.999,19.69738
122,3.801,2.0,19.71313
123,3.8,2.0,19.71313
124,3.8,2.0,19.72888
125,3.799,2.0,19.72888
126,3.799,2.0,19.74463
127,3.798,1.999,19.74463
128,3.798,2.0,19.76037
129,3.797,2.0,19.77612
130,3.797,2.0,19.79187
131,3.796,2.001,19.80762
132,3.796,2.001,19.80762
133,3.795,2.0,19.82337
134,3.795,2.0,19.83912
135,3.795,2.0,19.83912
136,3.794,2.0,19.85486
137,3.794,2.0,19.85486
138,3.793,2.0,19.87061
139,3.793,2.0,19.87061
140,3.792,2.0,19.88636
141,3.792,2.0,19.88636
142,3.791,2.0,19.91786
143,3.791,2.0,19.91786
144,3.791,2.0,19.93361
145,3.79,2.0,19.93361
146,3.79,2.0,19.93361
147,3.789,2.0,19.94936
148,3.789,2.0,19.9651
149,3.789,2.0,19.9651
150,3.788,2.0,19.98085
151,3.788,2.0,19.98085
152,3.788,2.0,19.9966
153,3.787,2.0,19.9966
154,3.787,2.0,20.01223
155,3.786,2.0,20.01223
156,3.786,2.0,20.02782
157,3.785,2.0,20.02782
158,3.785,2.0,20.05901
159,3.785,2.0,20.05901
160,3.784,2.0,20.0746
161,3.784,2.001,20.0746
162,3.784,2.0,20.10578
163,3.783,2.0,20.10578
164,3.783,2.0,20.12138
165,3.782,2.0,20.12138
166,3.782,1.999,20.13697
167,3.782,2.0,20.13697
168,3.781,2.0,20.15256
169,3.781,2.0,20.15256
170,3.781,2.0,20.15256
171,3.78,2.0,20.16816
172,3.78,2.0,20.16816
173,3.78,2.0,20.18375
174,3.779,2.0,20.18375
175,3.779,2.0,20.18375
176,3.778,2.0,20.19934
177,3.778,2.0,20.19934
178,3.778,2.0,20.21494
179,3.778,2.0,20.21494
180,3.777,2.0,20.23053
181,3.777,2.0,20.24612
182,3.777,2.0,20.24612
183,3.776,2.0,20.26171
184,3.776,2.0,20.26171
185,3.776,2.0,20.26171
186,3.775,2.0,20.27731
187,3.775,2.0,20.27731
188,3.774,2.001,20.2929
189,3.774,2.0,20.2929
190,3.774,2.0,20.2929
191,3.774,2.0,20.30849
192,3.773,2.0,20.30849
193,3.773,2.0,20.32409
194,3.773,2.0,20.33968
195,3.772,2.0,20.33968
196,3.772,2.0,20.33968
197,3.772,2.0,20.35527
198,3.771,2.0,20.35527
199,3.771,2.0,20.37086
200,3.771,2.0,20.37086
201,3.771,2.0,20.38646
202,3.77,1.999,20.38646
203,3.77,2.0,20.38646
204,3.77,2.0,20.40205
205,3.769,2.0,20.40205
206,3.769,2.0,20.41764
207,3.769,2.0,20.43324
208,3.768,2.0,20.43324
209,3.768,2.0,20.43324
210,3.768,2.0,20.43324
211,3.768,2.0,20.44883
212,3.768,2.0,20.44883
213,3.767,2.0,20.46442
214,3.767,2.0,20.46442
215,3.766,2.0,20.48001
216,3.766,2.0,20.48001
217,3.766,2.0,20.49561
218,3.766,2.0,20.49561
219,3.765,2.0,20.5112
220,3.765,2.0,20.5112
221,3.765,2.0,20.52679
222,3.765,2.001,20.52679
223,3.764,2.0,20.52679
224,3.764,2.0,20.52679
225,3.764,2.0,20.54239
226,3.763,2.0,20.54239
227,3.763,2.0,20.55798
228,3.763,2.0,20.55798
229,3.763,2.0,20.55798
230,3.762,2.0,20.55798
231,3.762,2.0,20.58917
232,3.762,2.0,20.58917
233,3.762,2.0,20.58917
234,3.761,2.0,20.58917
235,3.761,2.0,20.60476
236,3.761,2.0,20.60476
237,3.76,2.0,20.62035
238,3.76,2.0,20.62035
239,3.76,2.0,20.63594
240,3.76,2.0,20.63594
241,3.76,2.0,20.65154
242,3.759,2.0,20.65154
243,3.759,2.0,20.66713
244,3.759,2.0,20.66713
245,3.758,2.001,20.68272
246,3.758,2.0,20.68272
247,3.758,2.0,20.69832
248,3.758,2.0,20.69832
249,3.757,2.0,20.71391
250,3.757,2.0,20.71391
251,3.757,2.0,20.7295
252,3.757,2.0,20.7295
253,3.756,2.0,20.7295
254,3.756,2.0,20.7295
255,3.755,2.0,20.74509
