,0,1,2
0,3.881,2.501,22.64744
1,3.813,2.5,22.64744
2,3.805,2.5,22.64744
3,3.799,2.5,22.64744
4,3.793,2.5,22.64744
5,3.788,2.5,22.66303
6,3.783,2.501,22.66303
7,3.778,2.5,22.69421
8,3.774,2.5,22.69421
9,3.77,2.5,22.7254
10,3.765,2.5,22.7254
11,3.761,2.5,22.75659
12,3.758,2.5,22.77218
13,3.754,2.5,22.78777
14,3.75,2.5,22.80336
15,3.747,2.499,22.81896
16,3.743,2.499,22.81896
17,3.74,2.5,22.83455
18,3.736,2.5,22.86574
19,3.733,2.501,22.86574
20,3.73,2.499,22.89692
21,3.727,2.5,22.89692
22,3.724,2.499,22.91252
23,3.721,2.5,22.92811
24,3.718,2.499,22.9437
25,3.714,2.501,22.9437
26,3.712,2.5,22.97489
27,3.709,2.5,22.97489
28,3.706,2.5,22.99048
29,3.703,2.5,22.99048
30,3.701,2.5,23.02167
31,3.698,2.5,23.02167
32,3.695,2.5,23.03726
33,3.693,2.5,23.05285
34,3.69,2.5,23.06845
35,3.687,2.5,23.08404
36,3.685,2.5,23.08404
37,3.683,2.5,23.09963
38,3.68,2.5,23.11522
39,3.678,2.5,23.11522
40,3.675,2.5,23.13082
41,3.673,2.5,23.14641
42,3.67,2.5,23.162
43,3.668,2.5,23.1776
44,3.666,2.5,23.19319
45,3.664,2.5,23.20878
46,3.661,2.5,23.20878
47,3.659,2.5,23.22437
48,3.657,2.5,23.23997
49,3.655,2.5,23.23997
50,3.653,2.5,23.25556
51,3.65,2.5,23.27115
52,3.648,2.5,23.28675
53,3.646,2.5,23.30234
54,3.644,2.5,23.31793
55,3.642,2.5,23.31793
56,3.64,2.5,23.33352
57,3.638,2.5,23.34912
58,3.636,2.5,23.34912
59,3.634,2.5,23.3803
60,3.632,2.499,23.3803
61,3.63,2.5,23.3959
62,3.629,2.5,23.3959
63,3.627,2.5,23.42708
64,3.625,2.5,23.42708
65,3.623,2.5,23.44268
66,3.621,2.499,23.45827
67,3.619,2.5,23.47386
68,3.617,2.5,23.48945
69,3.616,2.5,23.50505
70,3.614,2.499,23.50505
71,3.612,2.5,23.52064
72,3.61,2.5,23.53623
73,3.609,2.499,23.55183
74,3.607,2.5,23.56742
75,3.605,2.5,23.58301
76,3.604,2.499,23.5986
77,3.602,2.5,23.6142
78,3.6,2.5,23.62979
79,3.599,2.5,23.64538
80,3.597,2.5,23.66098
81,3.596,2.5,23.66098
82,3.594,2.5,23.69216
83,3.593,2.5,23.69216
84,3.591,2.5,23.72335
85,3.59,2.499,23.72335
86,3.588,2.5,23.75454
87,3.587,2.5,23.75454
88,3.585,2.5,23.77013
89,3.584,2.5,23.78572
90,3.582,2.5,23.80131
91,3.581,2.5,23.81691
92,3.579,2.5,23.84809
93,3.578,2.499,23.84809
94,3.577,2.5,23.86369
95,3.576,2.5,23.87928
96,3.574,2.499,23.89487
97,3.573,2.5,23.89487
98,3.572,2.5,23.92606
99,3.57,2.501,23.92606
100,3.569,2.5,23.94165
101,3.568,2.5,23.97284
102,3.566,2.5,23.98843
103,3.565,2.5,24.00402
104,3.564,2.5,24.01961
105,3.563,2.5,24.03521
106,3.561,2.499,24.0508
107,3.56,2.5,24.06639
108,3.559,2.5,24.06639
109,3.558,2.5,24.09758
110,3.557,2.5,24.09758
111,3.556,2.5,24.12877
112,3.555,2.5,24.12877
113,3.553,2.499,24.14436
114,3.552,2.5,24.14436
115,3.551,2.5,24.17554
116,3.55,2.499,24.17554
117,3.549,2.5,24.20673
118,3.548,2.5,24.20673
119,3.547,2.5,24.22232
120,3.546,2.5,24.23792
121,3.545,2.5,24.25351
122,3.544,2.5,24.2691
123,3.543,2.5,24.30029
124,3.542,2.5,24.30029
125,3.541,2.5,24.31588
126,3.54,2.5,24.33147
127,3.539,2.5,24.34707
128,3.538,2.5,24.36266
129,3.537,2.5,24.37825
130,3.536,2.5,24.37825
131,3.535,2.5,24.39385
132,3.535,2.5,24.40944
133,3.534,2.5,24.42503
134,3.533,2.499,24.44062
135,3.532,2.5,24.45622
136,3.531,2.5,24.47181
137,3.53,2.5,24.4874
138,3.529,2.5,24.503
139,3.529,2.499,24.503
140,3.528,2.5,24.53418
141,3.527,2.5,24.54977
142,3.526,2.5,24.56537
143,3.525,2.5,24.56537
144,3.525,2.5,24.59655
145,3.524,2.5,24.59655
146,3.523,2.499,24.62774
147,3.522,2.5,24.64333
148,3.522,2.5,24.67452
149,3.521,2.5,24.67452
150,3.52,2.5,24.69011
151,3.519,2.5,24.69011
152,3.519,2.5,24.7213
153,3.518,2.5,24.7213
154,3.517,2.501,24.75248
155,3.517,2.5,24.75248
156,3.516,2.5,24.78367
157,3.515,2.5,24.79926
158,3.515,2.5,24.81486
159,3.514,2.5,24.81486
160,3.513,2.5,24.84604
161,3.513,2.5,24.84604
162,3.512,2.5,24.86163
163,3.511,2.5,24.87723
164,3.511,2.5,24.89282
165,3.51,2.5,24.90841
166,3.509,2.5,24.92401
167,3.509,2.499,24.92401
168,3.508,2.5,24.9396
169,3.508,2.5,24.97079
170,3.507,2.5,24.97079
171,3.506,2.499,25.00197
172,3.506,2.5,25.00197
173,3.505,2.5,25.03316
174,3.505,2.5,25.03316
175,3.504,2.5,25.04875
176,3.504,2.5,25.04875
177,3.503,2.5,25.09553
178,3.502,2.5,25.09553
179,3.502,2.5,25.11112
180,3.502,2.5,25.12671
181,3.501,2.5,25.14231
182,3.501,2.5,25.14231
183,3.5,2.5,25.17349
184,3.499,2.5,25.18909
185,3.499,2.5,25.20468
186,3.499,2.499,25.22027
187,3.498,2.5,25.23586
188,3.497,2.5,25.25146
189,3.497,2.5,25.28264
190,3.497,2.499,25.28264
191,3.496,2.499,25.29823
192,3.495,2.5,25.31383
193,3.495,2.5,25.32942
194,3.494,2.5,25.32942
195,3.494,2.5,25.34501
196,3.494,2.499,25.36061
197,3.493,2.5,25.3762
198,3.493,2.499,25.3918
199,3.492,2.5,25.40739
200,3.492,2.5,25.42298
201,3.491,2.5,25.43857
202,3.491,2.5,25.43857
203,3.49,2.5,25.46976
204,3.49,2.5,25.48535
205,3.49,2.5,25.50094
206,3.489,2.499,25.51654
207,3.489,2.5,25.51654
208,3.488,2.5,25.53213
209,3.488,2.5,25.54772
210,3.488,2.5,25.56332
211,3.487,2.501,25.57891
212,3.487,2.5,25.6101
213,3.486,2.5,25.6101
214,3.486,2.5,25.64128
215,3.485,2.5,25.64128
216,3.485,2.5,25.65688
217,3.485,2.5,25.67247
218,3.484,2.5,25.70365
219,3.484,2.499,25.70365
220,3.483,2.5,25.75043
221,3.483,2.5,25.75043
222,3.483,2.499,25.78162
223,3.482,2.5,25.78162
224,3.482,2.499,25.81281
225,3.482,2.499,25.81281
226,3.481,2.5,25.84399
227,3.481,2.5,25.85958
228,3.481,2.5,25.85958
229,3.48,2.5,25.87518
230,3.48,2.5,25.89077
231,3.479,2.5,25.89077
232,3.479,2.5,25.92195
233,3.479,2.5,25.92195
234,3.478,2.5,25.95314
235,3.478,2.5,25.96873
236,3.478,2.5,25.96873
237,3.477,2.499,25.98433
238,3.477,2.5,26.01551
239,3.477,2.5,26.03111
240,3.476,2.5,26.03111
241,3.476,2.499,26.06229
242,3.476,2.5,26.06229
243,3.475,2.5,26.09348
244,3.475,2.5,26.10907
245,3.475,2.5,26.10907
246,3.474,2.5,26.12466
247,3.474,2.5,26.14026
248,3.474,2.5,26.15585
249,3.473,2.5,26.17144
250,3.473,2.499,26.18703
251,3.473,2.5,26.20263
252,3.472,2.5,26.20263
253,3.472,2.5,26.23381
254,3.472,2.5,26.23381
255,3.471,2.5,26.24941
256,3.471,2.5,26.265
257,3.471,2.5,26.28059
258,3.471,2.499,26.28059
259,3.47,2.5,26.31178
260,3.47,2.499,26.31178
261,3.469,2.5,26.32737
262,3.469,2.5,26.34296
263,3.469,2.5,26.35856
264,3.468,2.5,26.37415
265,3.468,2.5,26.38974
266,3.468,2.5,26.40534
267,3.468,2.5,26.42093
268,3.467,2.5,26.42093
269,3.467,2.5,26.43652
270,3.467,2.5,26.45211
271,3.466,2.5,26.46771
272,3.466,2.5,26.49889
273,3.466,2.5,26.51448
274,3.466,2.5,26.53008
275,3.465,2.499,26.54567
276,3.465,2.5,26.56127
277,3.465,2.5,26.56127
278,3.464,2.5,26.59245
279,3.464,2.5,26.59245
280,3.464,2.5,26.62364
281,3.463,2.5,26.62364
282,3.463,2.5,26.63923
283,3.463,2.5,26.65482
284,3.463,2.5,26.67042
285,3.462,2.5,26.67042
286,3.462,2.5,26.7016
287,3.462,2.5,26.71719
288,3.462,2.499,26.73279
289,3.461,2.5,26.74838
290,3.461,2.5,26.76397
291,3.461,2.5,26.76397
292,3.46,2.5,26.79516
293,3.46,2.5,26.79516
294,3.46,2.5,26.81075
295,3.46,2.5,26.82635
296,3.459,2.5,26.84194
297,3.459,2.499,27.04465
298,3.459,2.499,27.04465
299,3.458,2.5,27.01346
300,3.458,2.499,26.99787
301,3.703,0.0,26.99787
302,3.79,0.0,26.99787
303,3.51,2.503,26.99787
304,3.461,2.499,26.99787
305,3.46,2.5,26.96668
306,3.46,2.5,26.95109
307,3.459,2.5,26.74838
308,3.459,2.5,26.74838
309,3.458,2.5,26.76397
310,3.458,2.5,26.77957
311,3.458,2.5,26.77957
312,3.457,2.499,26.79516
313,3.457,2.5,26.81075
314,3.456,2.5,26.82635
315,3.456,2.5,26.84194
316,3.456,2.5,26.85753
317,3.456,2.5,26.87313
318,3.455,2.5,26.88872
319,3.455,2.5,26.90431
320,3.454,2.5,26.9199
321,3.454,2.499,26.9199
322,3.454,2.5,26.9355
323,3.454,2.5,26.9355
324,3.453,2.5,26.96668
325,3.453,2.5,26.96668
326,3.453,2.499,26.99787
327,3.452,2.5,26.99787
328,3.452,2.5,27.02905
329,3.452,2.5,27.02905
330,3.452,2.499,27.04465
331,3.451,2.5,27.06024
332,3.451,2.5,27.09142
333,3.451,2.5,27.09142
334,3.451,2.5,27.10702
335,3.45,2.5,27.12261
336,3.45,2.5,27.13821
337,3.45,2.5,27.13821
338,3.449,2.5,27.16939
339,3.449,2.5,27.16939
340,3.449,2.5,27.18498
341,3.449,2.5,27.18498
342,3.448,2.5,27.18498
343,3.448,2.499,27.20058
344,3.448,2.5,27.23176
345,3.447,2.5,27.23176
346,3.447,2.499,27.24735
347,3.447,2.499,27.26295
348,3.447,2.5,27.26295
349,3.446,2.5,27.29413
350,3.446,2.5,27.29413
351,3.446,2.5,27.30973
352,3.446,2.5,27.32532
353,3.445,2.499,27.34091
354,3.445,2.5,27.34091
355,3.445,2.5,27.3721
356,3.445,2.5,27.3721
357,3.444,2.5,27.38769
358,3.444,2.5,27.38769
359,3.444,2.5,27.40328
360,3.444,2.5,27.40328
361,3.443,2.499,27.43447
362,3.443,2.5,27.43447
363,3.443,2.5,27.45006
364,3.442,2.5,27.46566
365,3.442,2.501,27.48125
366,3.442,2.5,27.48125
367,3.442,2.5,27.49684
368,3.442,2.5,27.49684
369,3.441,2.5,27.52803
370,3.441,2.5,27.52803
371,3.441,2.499,27.54362
372,3.44,2.5,27.55922
373,3.44,2.5,27.55922
374,3.44,2.5,27.57481
375,3.44,2.499,27.5904
376,3.439,2.5,27.5904
377,3.439,2.5,27.60599
378,3.439,2.5,27.62159
379,3.439,2.5,27.62159
380,3.438,2.5,27.63718
381,3.438,2.5,27.65277
382,3.438,2.5,27.65277
383,3.438,2.5,27.66836
384,3.437,2.5,27.68396
385,3.437,2.499,27.68396
386,3.437,2.499,27.71514
387,3.437,2.5,27.71514
388,3.436,2.5,27.73074
389,3.436,2.501,27.73074
390,3.436,2.5,27.76192
391,3.436,2.5,27.76192
392,3.436,2.499,27.77752
393,3.435,2.5,27.77752
394,3.435,2.5,27.79311
395,3.435,2.499,27.79311
396,3.434,2.5,27.83989
397,3.434,2.5,27.83989
398,3.434,2.5,27.85548
399,3.434,2.499,27.87107
400,3.433,2.5,27.88667
401,3.433,2.5,27.88667
402,3.433,2.5,27.91785
403,3.433,2.5,27.91785
404,3.432,2.5,27.94904
405,3.432,2.5,27.96463
406,3.432,2.5,27.96463
407,3.432,2.499,27.98022
408,3.432,2.499,27.99582
409,3.431,2.5,27.99582
410,3.431,2.5,28.01141
411,3.431,2.5,28.027
412,3.431,2.5,28.027
413,3.43,2.499,28.05819
414,3.43,2.499,28.05819
415,3.43,2.5,28.07378
416,3.43,2.5,28.07378
417,3.429,2.5,28.08937
418,3.429,2.5,28.10497
419,3.429,2.5,28.12056
420,3.429,2.5,28.12056
421,3.428,2.5,28.13615
422,3.428,2.5,28.13615
423,3.428,2.5,28.15175
424,3.428,2.499,28.16734
425,3.427,2.5,28.18293
426,3.427,2.5,28.18293
427,3.427,2.5,28.19852
428,3.427,2.5,28.21412
429,3.426,2.5,28.22971
430,3.426,2.5,28.22971
431,3.426,2.5,28.2453
432,3.426,2.5,28.26089
433,3.425,2.499,28.27649
434,3.425,2.5,28.29208
435,3.425,2.5,28.29208
436,3.425,2.5,28.30768
437,3.425,2.499,28.32327
438,3.425,2.5,28.32327
439,3.424,2.5,28.33886
440,3.424,2.5,28.33886
441,3.424,2.501,28.35446
442,3.423,2.5,28.37005
443,3.423,2.5,28.37005
444,3.423,2.5,28.40123
445,3.423,2.5,28.40123
446,3.422,2.501,28.41683
447,3.422,2.5,28.41683
448,3.422,2.5,28.44801
449,3.422,2.5,28.44801
450,3.422,2.5,28.4792
451,3.421,2.499,28.4792
452,3.421,2.5,28.49479
453,3.421,2.5,28.51038
454,3.421,2.5,28.51038
455,3.42,2.5,28.52598
456,3.42,2.5,28.54157
457,3.42,2.499,28.54157
458,3.42,2.499,28.55716
459,3.42,2.499,28.57276
460,3.419,2.5,28.58835
461,3.419,2.5,28.60394
462,3.419,2.499,28.61954
463,3.419,2.5,28.61954
464,3.419,2.5,28.63513
465,3.418,2.499,28.65072
466,3.418,2.5,28.66631
467,3.418,2.5,28.68191
468,3.417,2.5,28.68191
469,3.417,2.5,28.71309
470,3.417,2.499,28.71309
471,3.417,2.499,28.72868
472,3.417,2.5,28.72868
473,3.416,2.5,28.75987
474,3.416,2.5,28.75987
475,3.416,2.5,28.79106
476,3.416,2.5,28.79106
477,3.416,2.5,28.79106
478,3.415,2.5,28.80665
479,3.415,2.501,28.82224
480,3.415,2.499,28.82224
481,3.415,2.5,28.85343
482,3.414,2.5,28.85343
483,3.414,2.499,28.86902
484,3.414,2.5,28.88461
485,3.414,2.499,28.88461
486,3.414,2.499,28.9158
487,3.413,2.5,28.9158
488,3.413,2.501,28.9158
489,3.413,2.5,28.94699
490,3.413,2.5,28.94699
491,3.413,2.5,28.94699
492,3.412,2.5,28.97817
493,3.412,2.499,28.97817
494,3.412,2.5,28.99376
495,3.412,2.5,29.00936
496,3.411,2.5,29.00936
497,3.411,2.5,29.02495
498,3.411,2.5,29.04054
499,3.411,2.5,29.04054
500,3.41,2.5,29.07173
501,3.41,2.5,29.07173
502,3.41,2.5,29.08732
503,3.41,2.5,29.08732
504,3.409,2.5,29.10292
505,3.409,2.5,29.10292
506,3.409,2.499,29.11851
507,3.409,2.5,29.11851
508,3.409,2.5,29.14969
509,3.408,2.5,29.14969
510,3.408,2.499,29.16529
511,3.408,2.5,29.16529
512,3.408,2.5,29.18088
513,3.408,2.5,29.18088
514,3.407,2.501,29.21207
515,3.407,2.5,29.21207
516,3.407,2.499,29.22766
517,3.407,2.5,29.24325
518,3.407,2.5,29.24325
519,3.406,2.5,29.25884
520,3.406,2.5,29.27444
521,3.406,2.5,29.27444
522,3.406,2.5,29.29003
523,3.405,2.5,29.30563
524,3.405,2.499,29.30563
525,3.405,2.5,29.32122
526,3.405,2.499,29.33681
527,3.404,2.5,29.33681
528,3.404,2.5,29.3524
529,3.404,2.5,29.3524
530,3.404,2.5,29.3524
531,3.404,2.5,29.38359
532,3.403,2.499,29.38359
533,3.403,2.5,29.39918
534,3.403,2.5,29.41477
535,3.403,2.499,29.41477
536,3.403,2.499,29.43037
537,3.403,2.499,29.44596
538,3.402,2.5,29.44596
539,3.402,2.501,29.46155
540,3.402,2.5,29.46155
541,3.402,2.5,29.47714
542,3.401,2.5,29.47714
543,3.401,2.5,29.50833
544,3.401,2.5,29.50833
545,3.401,2.499,29.53952
546,3.4,2.5,29.53952
547,3.4,2.5,29.53952
