,0,1,2
0,3.828,2.006,21.4
1,3.818,2.0,21.4
2,3.813,2.0,21.38441
3,3.809,2.0,21.4
4,3.805,2.0,21.4
5,3.801,2.0,21.41559
6,3.798,2.0,21.44678
7,3.795,2.0,21.44678
8,3.792,2.0,21.47796
9,3.789,2.0,21.47796
10,3.786,2.0,21.54034
11,3.784,2.0,21.54034
12,3.782,2.0,21.6183
13,3.779,2.0,21.6183
14,3.777,2.0,21.66508
15,3.774,2.0,21.66508
16,3.772,2.0,21.71186
17,3.77,2.0,21.71186
18,3.768,2.0,21.75864
19,3.766,2.0,21.75864
20,3.764,2.0,21.78982
21,3.762,2.0,21.78982
22,3.76,2.0,21.82101
23,3.758,2.0,21.82101
24,3.756,2.0,21.85219
25,3.754,2.0,21.86779
26,3.752,2.0,21.86779
27,3.751,2.0,21.88338
28,3.749,2.0,21.91457
29,3.747,2.0,21.91457
30,3.746,2.0,21.93016
31,3.744,2.0,21.94575
32,3.743,2.0,21.94575
33,3.741,2.0,21.94575
34,3.739,2.0,21.97694
35,3.738,2.0,21.97694
36,3.737,2.0,21.99253
37,3.735,2.0,22.00813
38,3.734,2.0,22.00813
39,3.732,2.0,22.00813
40,3.731,2.001,22.02372
41,3.73,2.0,22.03931
42,3.728,2.0,22.03931
43,3.727,2.0,22.0549
44,3.726,2.0,22.0705
45,3.724,2.0,22.0705
46,3.723,2.0,22.0705
47,3.722,2.0,22.08609
48,3.721,2.0,22.08609
49,3.72,2.0,22.08609
50,3.719,2.0,22.10168
51,3.717,2.0,22.11728
52,3.716,2.0,22.11728
53,3.715,2.0,22.11728
54,3.714,2.0,22.13287
55,3.713,2.0,22.13287
56,3.712,2.0,22.13287
57,3.711,2.0,22.14846
58,3.71,2.0,22.14846
59,3.709,2.0,22.16405
60,3.708,2.0,22.16405
61,3.707,2.0,22.16405
62,3.706,1.999,22.17965
63,3.705,2.0,22.19524
64,3.704,2.0,22.19524
65,3.703,2.0,22.19524
66,3.703,2.0,22.19524
67,3.702,2.0,22.21083
68,3.701,2.0,22.21083
69,3.7,2.0,22.22643
70,3.699,2.0,22.22643
71,3.698,2.0,22.22643
72,3.697,2.0,22.22643
73,3.697,2.0,22.24202
74,3.696,2.0,22.24202
75,3.695,2.0,22.25761
76,3.694,2.0,22.24202
77,3.694,2.0,22.24202
78,3.693,2.0,22.24202
79,3.692,2.0,22.25761
80,3.691,2.0,22.25761
81,3.691,2.0,22.2732
82,3.69,2.0,22.2732
83,3.689,2.0,22.2732
84,3.688,2.0,22.2732
85,3.688,2.0,22.2888
86,3.687,2.0,22.2888
87,3.686,2.0,22.30439
88,3.686,2.0,22.30439
89,3.685,2.0,22.2888
90,3.684,2.0,22.2888
91,3.683,2.0,22.31998
