,0,1,2
0,4.053,0.502,25.23586
1,4.043,0.499,25.23586
2,4.039,0.5,25.25146
3,4.037,0.5,25.25146
4,4.035,0.499,25.23586
5,4.032,0.5,25.23586
6,4.03,0.499,25.25146
7,4.028,0.499,25.25146
8,4.026,0.5,25.25146
9,4.024,0.5,25.25146
10,4.023,0.5,25.23586
11,4.021,0.5,25.23586
12,4.02,0.5,25.25146
13,4.018,0.5,25.25146
14,4.016,0.5,25.23586
15,4.015,0.5,25.23586
16,4.014,0.5,25.23586
17,4.012,0.5,25.23586
18,4.011,0.5,25.23586
19,4.01,0.5,25.23586
20,4.008,0.5,25.22027
21,4.007,0.5,25.22027
22,4.006,0.5,25.22027
23,4.005,0.5,25.22027
24,4.003,0.5,25.22027
25,4.002,0.5,25.22027
26,4.001,0.5,25.22027
27,4.0,0.5,25.22027
28,3.999,0.5,25.22027
29,3.998,0.5,25.22027
30,3.997,0.5,25.22027
31,3.996,0.5,25.22027
32,3.995,0.5,25.22027
33,3.994,0.5,25.22027
34,3.993,0.5,25.22027
35,3.992,0.5,25.22027
36,3.991,0.5,25.20468
37,3.99,0.499,25.20468
38,3.989,0.499,25.20468
39,3.988,0.499,25.20468
40,3.987,0.5,25.20468
41,3.987,0.5,25.22027
42,3.986,0.5,25.20468
43,3.985,0.5,25.20468
44,3.984,0.5,25.20468
45,3.983,0.5,25.20468
46,3.982,0.5,25.20468
47,3.982,0.499,25.20468
48,3.981,0.5,25.20468
49,3.98,0.499,25.18909
50,3.979,0.5,25.18909
51,3.978,0.5,25.20468
52,3.978,0.5,25.18909
53,3.977,0.5,25.18909
54,3.976,0.5,25.18909
55,3.976,0.5,25.17349
56,3.975,0.5,25.17349
57,3.974,0.5,25.18909
58,3.974,0.499,25.17349
59,3.973,0.5,25.17349
60,3.972,0.5,25.17349
61,3.972,0.499,25.17349
62,3.971,0.5,25.1579
63,3.971,0.5,25.1579
64,3.97,0.5,25.1579
65,3.969,0.5,25.14231
66,3.969,0.5,25.14231
67,3.968,0.499,25.14231
68,3.967,0.5,25.14231
69,3.967,0.5,25.14231
70,3.966,0.5,25.14231
71,3.966,0.5,25.14231
72,3.965,0.5,25.14231
73,3.965,0.5,25.14231
74,3.964,0.5,25.14231
75,3.964,0.5,25.12671
76,3.963,0.5,25.12671
77,3.962,0.5,25.12671
78,3.962,0.5,25.12671
79,3.961,0.5,25.12671
80,3.961,0.5,25.12671
81,3.961,0.5,25.11112
82,3.96,0.5,25.11112
83,3.96,0.501,25.11112
84,3.959,0.5,25.11112
85,3.958,0.5,25.09553
86,3.958,0.5,25.09553
87,3.958,0.5,25.09553
88,3.957,0.5,25.09553
89,3.957,0.499,25.11112
90,3.956,0.5,25.11112
91,3.956,0.5,25.09553
92,3.955,0.499,25.09553
93,3.955,0.499,25.09553
94,3.954,0.5,25.09553
95,3.954,0.499,25.09553
96,3.953,0.5,25.09553
97,3.953,0.5,25.07994
98,3.953,0.5,25.07994
99,3.952,0.5,25.09553
100,3.952,0.5,25.07994
101,3.951,0.499,25.07994
102,3.951,0.5,25.07994
103,3.951,0.5,25.07994
104,3.95,0.5,25.06434
105,3.95,0.5,25.07994
106,3.949,0.499,25.07994
107,3.949,0.5,25.06434
108,3.949,0.5,25.06434
109,3.948,0.5,25.06434
110,3.948,0.5,25.04875
111,3.948,0.5,25.06434
112,3.947,0.5,25.06434
113,3.947,0.5,25.04875
114,3.947,0.499,25.04875
115,3.946,0.5,25.04875
116,3.946,0.499,25.04875
117,3.945,0.5,25.03316
118,3.945,0.5,25.04875
119,3.945,0.5,25.03316
120,3.944,0.5,25.01756
121,3.944,0.5,25.03316
122,3.944,0.499,25.03316
123,3.944,0.5,25.03316
124,3.943,0.5,25.03316
125,3.943,0.5,25.01756
126,3.942,0.5,25.01756
127,3.942,0.5,25.01756
128,3.942,0.5,25.03316
129,3.941,0.5,25.01756
130,3.941,0.5,25.01756
131,3.941,0.5,25.01756
132,3.941,0.5,25.00197
133,3.94,0.5,25.00197
134,3.94,0.5,25.01756
135,3.94,0.5,25.00197
136,3.939,0.5,25.00197
137,3.939,0.5,25.00197
138,3.939,0.5,24.98638
139,3.939,0.5,24.98638
140,3.938,0.5,24.98638
141,3.938,0.5,24.98638
142,3.938,0.5,24.97079
143,3.937,0.5,24.98638
144,3.937,0.5,24.97079
145,3.937,0.5,24.97079
146,3.936,0.5,24.97079
147,3.936,0.5,24.97079
148,3.936,0.5,24.95519
149,3.935,0.5,24.95519
150,3.935,0.5,24.95519
151,3.935,0.5,24.95519
152,3.935,0.5,24.95519
153,3.934,0.5,24.95519
154,3.934,0.499,24.9396
155,3.934,0.5,24.9396
156,3.934,0.5,24.9396
157,3.933,0.5,24.9396
158,3.933,0.5,24.95519
159,3.933,0.5,24.95519
160,3.933,0.5,24.9396
161,3.932,0.5,24.9396
162,3.932,0.5,24.9396
163,3.932,0.5,24.9396
164,3.932,0.5,24.9396
165,3.931,0.5,24.9396
166,3.931,0.5,24.92401
167,3.931,0.5,24.92401
168,3.931,0.5,24.92401
169,3.931,0.5,24.92401
170,3.93,0.5,24.92401
171,3.93,0.5,24.92401
172,3.93,0.5,24.90841
173,3.93,0.5,24.90841
174,3.929,0.5,24.90841
175,3.929,0.5,24.90841
176,3.929,0.5,24.92401
177,3.929,0.5,24.92401
178,3.928,0.499,24.90841
179,3.928,0.5,24.90841
180,3.928,0.5,24.90841
181,3.928,0.5,24.89282
182,3.927,0.5,24.90841
183,3.927,0.5,24.90841
184,3.927,0.5,24.89282
185,3.927,0.499,24.89282
186,3.927,0.5,24.89282
187,3.926,0.5,24.89282
188,3.926,0.5,24.89282
189,3.926,0.499,24.89282
190,3.926,0.5,24.87723
191,3.926,0.5,24.87723
192,3.925,0.5,24.87723
193,3.925,0.5,24.87723
194,3.925,0.5,24.87723
195,3.925,0.5,24.87723
196,3.925,0.5,24.87723
197,3.924,0.499,24.87723
198,3.924,0.5,24.87723
199,3.924,0.5,24.86163
200,3.924,0.5,24.87723
201,3.924,0.499,24.87723
202,3.923,0.5,24.87723
203,3.923,0.5,24.86163
204,3.923,0.499,24.86163
205,3.923,0.5,24.86163
206,3.922,0.5,24.86163
207,3.922,0.5,24.86163
