,0,1,2
0,3.593,3.001,25.03316
1,3.591,3.0,25.03316
2,3.588,3.0,25.01756
3,3.587,3.0,25.03316
4,3.585,3.0,25.04875
5,3.581,3.0,25.06434
6,3.578,3.0,25.11112
7,3.574,3.0,25.12671
8,3.571,3.0,25.22027
9,3.568,3.0,25.23586
10,3.565,3.0,25.34501
11,3.562,3.001,25.3762
12,3.559,3.0,25.48535
13,3.556,3.0,25.51654
14,3.553,3.0,25.6101
15,3.551,3.0,25.6101
16,3.548,3.0,25.71925
17,3.545,3.0,25.71925
18,3.542,3.0,25.81281
19,3.54,3.0,25.81281
20,3.537,3.0,25.90636
21,3.535,3.0,25.90636
22,3.532,3.0,25.99992
23,3.529,3.0,25.99992
24,3.527,3.0,26.06229
25,3.525,2.999,26.06229
26,3.523,3.0,26.12466
27,3.52,3.0,26.14026
28,3.519,3.0,26.20263
29,3.516,3.0,26.20263
30,3.514,3.0,26.24941
31,3.513,3.0,26.265
32,3.511,2.999,26.31178
33,3.509,3.0,26.31178
34,3.507,3.0,26.35856
35,3.506,2.999,26.35856
36,3.504,3.0,26.40534
37,3.502,3.0,26.40534
38,3.501,3.0,26.43652
39,3.499,3.0,26.43652
40,3.497,3.0,26.46771
41,3.496,2.999,26.4833
42,3.495,2.999,26.51448
43,3.493,3.0,26.53008
44,3.491,3.0,26.56127
45,3.49,3.0,26.57686
46,3.489,2.999,26.60805
47,3.487,3.0,26.60805
48,3.486,3.0,26.63923
49,3.484,3.0,26.65482
50,3.483,3.0,26.68601
51,3.482,3.0,26.7016
52,3.481,3.0,26.71719
53,3.48,3.0,26.71719
54,3.478,3.0,26.74838
55,3.477,3.0,26.76397
56,3.476,3.0,26.77957
57,3.475,3.0,26.81075
58,3.474,3.0,26.82635
59,3.473,2.999,26.84194
60,3.472,2.999,26.85753
61,3.471,3.0,26.87313
62,3.47,3.0,26.88872
63,3.468,3.0,26.9199
64,3.468,3.0,26.9355
65,3.467,2.999,26.95109
66,3.466,3.0,26.96668
67,3.465,3.0,26.98227
68,3.464,3.0,26.98227
69,3.463,3.0,27.01346
70,3.462,2.999,27.01346
71,3.461,3.0,27.04465
72,3.46,3.0,27.06024
73,3.459,3.0,27.07583
74,3.459,3.0,27.09142
75,3.458,3.0,27.10702
76,3.457,3.0,27.12261
77,3.456,3.0,27.1538
78,3.455,3.0,27.1538
79,3.455,2.999,27.16939
80,3.454,3.0,27.18498
81,3.453,3.0,27.20058
82,3.453,3.0,27.20058
83,3.452,3.0,27.23176
84,3.451,3.0,27.23176
85,3.45,3.0,27.26295
86,3.449,3.0,27.26295
87,3.449,3.001,27.29413
88,3.448,3.0,27.29413
89,3.447,3.0,27.32532
90,3.447,3.0,27.32532
91,3.446,3.0,27.3721
92,3.446,3.0,27.3721
93,3.445,3.0,27.40328
94,3.444,3.0,27.40328
95,3.444,2.999,27.43447
96,3.443,3.0,27.43447
97,3.443,3.0,27.46566
98,3.442,2.999,27.46566
99,3.442,3.0,27.48125
100,3.441,3.0,27.49684
101,3.441,3.0,27.51243
102,3.441,3.0,27.51243
103,3.44,2.999,27.54362
104,3.44,3.0,27.54362
105,3.439,3.0,27.55922
106,3.439,3.0,27.57481
107,3.438,2.999,27.5904
108,3.437,3.0,27.5904
109,3.437,3.0,27.62159
110,3.436,3.0,27.62159
111,3.436,3.0,27.65277
112,3.435,3.0,27.65277
113,3.435,2.999,27.68396
114,3.434,3.0,27.69955
115,3.434,3.0,27.71514
116,3.433,3.0,27.73074
117,3.432,3.001,27.74633
118,3.432,3.0,27.74633
119,3.431,3.0,27.77752
120,3.431,3.0,27.77752
121,3.43,3.0,27.79311
122,3.43,3.0,27.8087
123,3.43,2.999,27.8243
124,3.429,2.999,27.83989
125,3.429,3.0,27.85548
126,3.429,3.0,27.87107
127,3.429,2.999,27.87107
128,3.428,3.0,27.88667
129,3.427,3.0,27.90226
130,3.427,3.0,27.91785
131,3.427,3.0,27.93344
132,3.426,3.0,27.94904
133,3.425,3.0,27.96463
134,3.425,3.0,27.98022
135,3.424,3.0,27.99582
136,3.424,3.0,28.01141
137,3.423,3.0,28.027
138,3.423,3.0,28.04259
139,3.423,3.0,28.04259
140,3.422,3.0,28.07378
141,3.422,3.0,28.07378
142,3.422,3.0,28.08937
143,3.421,3.0,28.08937
144,3.421,2.999,28.12056
145,3.421,3.0,28.12056
146,3.421,3.0,28.15175
147,3.42,3.001,28.15175
148,3.42,3.0,28.16734
149,3.419,3.0,28.16734
150,3.419,3.0,28.19852
151,3.419,3.0,28.19852
