,0
0,1.9978583333333433
1,1.996820722222232
2,1.9957831111111208
3,1.9947455000000096
4,1.9937078888888984
5,1.9926702777777872
6,1.991632666666676
7,1.9905950555555647
8,1.9895574444444535
9,1.9885198333333423
10,1.987482222222231
11,1.9864446111111198
12,1.9854070000000086
13,1.9843693888888974
14,1.9833317777777861
15,1.982294166666675
16,1.9812565555555637
17,1.9802189444444525
18,1.9791813333333412
19,1.97814372222223
20,1.9771061111111188
21,1.9760685000000076
22,1.9750308888888963
23,1.973993277777785
24,1.9729556666666739
25,1.9719180555555627
26,1.9708804444444514
27,1.9698428333333402
28,1.968805222222229
29,1.9677676111111178
30,1.9667300000000065
31,1.9656923888888953
32,1.964654777777784
33,1.9636171666666729
34,1.9625795555555616
35,1.9615419444444504
36,1.9605043333333392
37,1.959466722222228
38,1.9584291111111167
39,1.9573915000000055
40,1.9563538888888943
41,1.955316277777783
42,1.9542786666666718
43,1.9532410555555606
44,1.9522034444444494
45,1.9511658333333382
46,1.950128222222227
47,1.9490906111111157
48,1.9480530000000045
49,1.9470153888888933
50,1.945977777777782
51,1.94470655555556
52,1.943435333333338
53,1.942164111111116
54,1.940892888888894
55,1.9396216666666721
56,1.9383504444444501
57,1.9370792222222282
58,1.9358080000000062
59,1.9345367777777842
60,1.9332655555555622
61,1.9319943333333403
62,1.9307231111111183
63,1.9294518888888963
64,1.9281806666666743
65,1.9269094444444523
66,1.9256382222222304
67,1.9243670000000084
68,1.9230957777777864
69,1.9218245555555644
70,1.9205533333333424
71,1.9192821111111205
72,1.9180108888888985
73,1.9167396666666765
74,1.9154684444444545
75,1.9141972222222325
76,1.9129260000000106
77,1.9116547777777886
78,1.9103835555555666
79,1.9091123333333446
80,1.9078411111111226
81,1.9065698888889007
82,1.9052986666666787
83,1.9040274444444567
84,1.9027562222222347
85,1.9014850000000127
86,1.9002137777777908
87,1.8989425555555688
88,1.8976713333333468
89,1.8964001111111248
90,1.8951288888889029
91,1.8938576666666809
92,1.892586444444459
93,1.891315222222237
94,1.890044000000015
95,1.888772777777793
96,1.887501555555571
97,1.886230333333349
98,1.884959111111127
99,1.883687888888905
100,1.882416666666683
101,1.8813021483611276
102,1.8801876300555722
103,1.8790731117500168
104,1.8779585934444614
105,1.876844075138906
106,1.8757295568333505
107,1.874615038527795
108,1.8735005202222397
109,1.8723860019166843
110,1.8712714836111288
111,1.8701569653055734
112,1.869042447000018
113,1.8679279286944626
114,1.8668134103889071
115,1.8656988920833517
116,1.8645843737777963
117,1.8634698554722409
118,1.8623553371666854
119,1.86124081886113
120,1.8601263005555746
121,1.8590117822500192
122,1.8578972639444638
123,1.8567827456389083
124,1.855668227333353
125,1.8545537090277975
126,1.853439190722242
127,1.8523246724166866
128,1.8512101541111312
129,1.8500956358055758
130,1.8489811175000204
131,1.847866599194465
132,1.8467520808889095
133,1.845637562583354
134,1.8445230442777987
135,1.8434085259722433
136,1.8422940076666878
137,1.8411794893611324
138,1.840064971055577
139,1.8389504527500216
140,1.8378359344444661
141,1.8367214161389107
142,1.8356068978333553
143,1.8344923795277999
144,1.8333778612222444
145,1.832263342916689
146,1.8311488246111336
147,1.8300343063055782
148,1.8289197880000228
149,1.8278052696944673
150,1.826690751388912
151,1.8256376661389102
152,1.8245845808889087
153,1.8235314956389073
154,1.8224784103889058
155,1.8214253251389043
156,1.8203722398889028
157,1.8193191546389014
158,1.8182660693889
159,1.8172129841388984
160,1.816159898888897
161,1.8151068136388955
162,1.814053728388894
163,1.8130006431388925
164,1.811947557888891
165,1.8108944726388896
166,1.8098413873888881
167,1.8087883021388866
168,1.8077352168888852
169,1.8066821316388837
170,1.8056290463888822
171,1.8045759611388807
172,1.8035228758888793
173,1.8024697906388778
174,1.8014167053888763
175,1.8003636201388749
176,1.7993105348888734
177,1.798257449638872
178,1.7972043643888704
179,1.796151279138869
180,1.7950981938888675
181,1.794045108638866
182,1.7929920233888645
183,1.791938938138863
184,1.7908858528888616
185,1.7898327676388601
186,1.7887796823888586
187,1.7877265971388572
188,1.7866735118888557
189,1.7856204266388542
190,1.7845673413888528
191,1.7835142561388513
192,1.7824611708888498
193,1.7814080856388483
194,1.7803550003888469
195,1.7793019151388454
196,1.778248829888844
197,1.7771957446388424
198,1.776142659388841
199,1.7750895741388395
200,1.774036488888838
201,1.772900536888839
202,1.7717645848888401
203,1.7706286328888412
204,1.7694926808888423
205,1.7683567288888433
206,1.7672207768888444
207,1.7660848248888454
208,1.7649488728888465
209,1.7638129208888476
210,1.7626769688888486
211,1.7615410168888497
212,1.7604050648888507
213,1.7592691128888518
214,1.7581331608888529
215,1.756997208888854
216,1.755861256888855
217,1.754725304888856
218,1.753589352888857
219,1.7524534008888581
220,1.7513174488888592
221,1.7501814968888603
222,1.7490455448888613
223,1.7479095928888624
224,1.7467736408888634
225,1.7456376888888645
226,1.7445017368888656
227,1.7433657848888666
228,1.7422298328888677
229,1.7410938808888687
230,1.7399579288888698
231,1.7388219768888709
232,1.737686024888872
233,1.736550072888873
234,1.735414120888874
235,1.734278168888875
236,1.7331422168888762
237,1.7320062648888772
238,1.7308703128888783
239,1.7297343608888793
240,1.7285984088888804
241,1.7274624568888814
242,1.7263265048888825
