,0
0,1.978276388888891
1,1.9758603633333347
2,1.9734443377777784
3,1.971028312222222
4,1.9686122866666658
5,1.9661962611111095
6,1.9637802355555531
7,1.9613642099999968
8,1.9589481844444405
9,1.9565321588888842
10,1.954116133333328
11,1.9517001077777716
12,1.9492840822222153
13,1.946868056666659
14,1.9444520311111027
15,1.9420360055555463
16,1.93961997999999
17,1.9372039544444337
18,1.9347879288888774
19,1.932371903333321
20,1.9299558777777648
21,1.9275398522222085
22,1.9251238266666522
23,1.9227078011110958
24,1.9202917755555395
25,1.9178757499999832
26,1.915459724444427
27,1.9130436988888706
28,1.9106276733333143
29,1.908211647777758
30,1.9057956222222017
31,1.9033795966666454
32,1.900963571111089
33,1.8985475455555327
34,1.8961315199999764
35,1.89371549444442
36,1.8912994688888638
37,1.8888834433333075
38,1.8864674177777512
39,1.8840513922221949
40,1.8816353666666386
41,1.8798042394444192
42,1.8779731122221999
43,1.8761419849999805
44,1.8743108577777612
45,1.8724797305555418
46,1.8706486033333225
47,1.8688174761111032
48,1.8669863488888838
49,1.8651552216666645
50,1.8633240944444451
51,1.8614929672222258
52,1.8596618400000064
53,1.857830712777787
54,1.8559995855555678
55,1.8541684583333484
56,1.852337331111129
57,1.8505062038889097
58,1.8486750766666904
59,1.846843949444471
60,1.8450128222222517
61,1.8431816950000324
62,1.841350567777813
63,1.8395194405555937
64,1.8376883133333743
65,1.835857186111155
66,1.8340260588889357
67,1.8321949316667163
68,1.830363804444497
69,1.8285326772222776
70,1.8267015500000583
71,1.824870422777839
72,1.8230392955556196
73,1.8212081683334003
74,1.819377041111181
75,1.8175459138889616
76,1.8157147866667422
77,1.813883659444523
78,1.8120525322223036
79,1.8102214050000842
80,1.8083902777778649
81,1.8069769357639738
82,1.8055635937500827
83,1.8041502517361916
84,1.8027369097223005
85,1.8013235677084094
86,1.7999102256945183
87,1.7984968836806272
88,1.7970835416667361
89,1.795670199652845
90,1.794256857638954
91,1.7928435156250628
92,1.7914301736111717
93,1.7900168315972806
94,1.7886034895833895
95,1.7871901475694985
96,1.7857768055556074
97,1.7843634635417163
98,1.7829501215278252
99,1.781536779513934
100,1.780123437500043
101,1.7787100954861519
102,1.7772967534722608
103,1.7758834114583697
104,1.7744700694444786
105,1.7730567274305875
106,1.7716433854166964
107,1.7702300434028053
108,1.7688167013889142
109,1.7674033593750231
110,1.765990017361132
111,1.764576675347241
112,1.7631633333333498
113,1.7617499913194588
114,1.7603366493055677
115,1.7589233072916766
116,1.7575099652777855
117,1.7560966232638944
118,1.7546832812500033
119,1.7532699392361122
120,1.751856597222221
121,1.7506784461805556
122,1.74950029513889
123,1.7483221440972245
124,1.747143993055559
125,1.7459658420138935
126,1.744787690972228
127,1.7436095399305624
128,1.742431388888897
129,1.7412532378472314
130,1.7400750868055659
131,1.7388969357639004
132,1.7377187847222348
133,1.7365406336805693
134,1.7353624826389038
135,1.7341843315972383
136,1.7330061805555728
137,1.7318280295139072
138,1.7306498784722417
139,1.7294717274305762
140,1.7282935763889107
141,1.7271154253472452
142,1.7259372743055796
143,1.7247591232639141
144,1.7235809722222486
145,1.722402821180583
146,1.7212246701389176
147,1.720046519097252
148,1.7188683680555865
149,1.717690217013921
150,1.7165120659722555
151,1.71533391493059
152,1.7141557638889244
153,1.712977612847259
154,1.7117994618055934
155,1.7106213107639279
156,1.7094431597222624
157,1.7082650086805968
158,1.7070868576389313
159,1.7059087065972658
160,1.7047305555556003
161,1.703693958333379
162,1.7026573611111577
163,1.7016207638889365
164,1.7005841666667152
165,1.699547569444494
166,1.6985109722222727
167,1.6974743750000514
168,1.6964377777778301
169,1.6954011805556088
170,1.6943645833333876
171,1.6933279861111663
172,1.692291388888945
173,1.6912547916667238
174,1.6902181944445025
175,1.6891815972222812
176,1.68814500000006
177,1.6871084027778387
178,1.6860718055556174
179,1.6850352083333962
180,1.6839986111111749
181,1.6829620138889536
182,1.6819254166667323
183,1.680888819444511
184,1.6798522222222898
185,1.6788156250000685
186,1.6777790277778473
187,1.676742430555626
188,1.6757058333334047
189,1.6746692361111835
190,1.6736326388889622
191,1.672596041666741
192,1.6715594444445196
193,1.6705228472222984
194,1.669486250000077
