,0
0,2.0977388888888893
1,2.097594791260163
2,2.097450693631437
3,2.097306596002711
4,2.0971624983739847
5,2.0970184007452586
6,2.0968743031165324
7,2.0967302054878063
8,2.09658610785908
9,2.096442010230354
10,2.096297912601628
11,2.0961538149729018
12,2.0960097173441756
13,2.0958656197154495
14,2.0957215220867234
15,2.095577424457997
16,2.095433326829271
17,2.095289229200545
18,2.095145131571819
19,2.0950010339430927
20,2.0948569363143665
21,2.0947128386856404
22,2.0945687410569143
23,2.094424643428188
24,2.094280545799462
25,2.094136448170736
26,2.0939923505420097
27,2.0938482529132836
28,2.0937041552845574
29,2.0935600576558313
30,2.093415960027105
31,2.093271862398379
32,2.093127764769653
33,2.0929836671409268
34,2.0928395695122006
35,2.0926954718834745
36,2.0925513742547484
37,2.092407276626022
38,2.092263178997296
39,2.09211908136857
40,2.091974983739844
41,2.0918308861111177
42,2.0916867884823915
43,2.0915426908536654
44,2.0913985932249393
45,2.091254495596213
46,2.091110397967487
47,2.090966300338761
48,2.0908222027100347
49,2.0906781050813086
50,2.0905340074525824
51,2.0903899098238563
52,2.09024581219513
53,2.090101714566404
54,2.089957616937678
55,2.0898135193089518
56,2.0896694216802256
57,2.0895253240514995
58,2.0893812264227734
59,2.089237128794047
60,2.089093031165321
61,2.088948933536595
62,2.088804835907869
63,2.0886607382791427
64,2.0885166406504165
65,2.0883725430216904
66,2.0882284453929643
67,2.088084347764238
68,2.087940250135512
69,2.087796152506786
70,2.0876520548780597
71,2.0875079572493336
72,2.0873638596206074
73,2.0872197619918813
74,2.087075664363155
75,2.086931566734429
76,2.086787469105703
77,2.0866433714769768
78,2.0864992738482506
79,2.0863551762195245
80,2.0862110785907984
81,2.086066980962072
82,2.085922883333346
83,2.08577878570462
84,2.085634688075894
85,2.0854905904471677
86,2.0853464928184415
87,2.0852023951897154
88,2.0850582975609893
89,2.084914199932263
90,2.084770102303537
91,2.084626004674811
92,2.0844819070460847
93,2.0843378094173586
94,2.0841937117886324
95,2.0840496141599063
96,2.08390551653118
97,2.083761418902454
98,2.083617321273728
99,2.0834732236450018
100,2.0833291260162756
101,2.0831850283875495
102,2.0830409307588234
103,2.082896833130097
104,2.082752735501371
105,2.082608637872645
106,2.082464540243919
107,2.0823204426151927
108,2.0821763449864665
109,2.0820322473577404
110,2.0818881497290143
111,2.081744052100288
112,2.081599954471562
113,2.081455856842836
114,2.0813117592141097
115,2.0811676615853836
116,2.0810235639566574
117,2.0808794663279313
118,2.080735368699205
119,2.080591271070479
120,2.080447173441753
121,2.0803030758130268
122,2.0801589781843006
123,2.0800148805555745
124,2.0798707829268483
125,2.079726685298122
126,2.079582587669396
127,2.07943849004067
128,2.079294392411944
129,2.0791502947832177
130,2.0790061971544915
131,2.0788620995257654
132,2.0787180018970393
133,2.078573904268313
134,2.078429806639587
135,2.078285709010861
136,2.0781416113821347
137,2.0779975137534086
138,2.0778534161246824
139,2.0777093184959563
140,2.07756522086723
141,2.077421123238504
142,2.077277025609778
143,2.0771329279810518
144,2.0769888303523256
145,2.0768447327235995
146,2.0767006350948733
147,2.076556537466147
148,2.076412439837421
149,2.076268342208695
150,2.076124244579969
151,2.0759801469512427
152,2.0758360493225165
153,2.0756919516937904
154,2.0755478540650643
155,2.075403756436338
156,2.075259658807612
157,2.075115561178886
158,2.0749714635501597
159,2.0748273659214336
160,2.0746832682927074
161,2.0745391706639813
162,2.074395073035255
163,2.074250975406529
164,2.074106877777803
165,2.0739627801490768
166,2.0738186825203506
167,2.0736745848916245
168,2.0735304872628983
169,2.073386389634172
170,2.073242292005446
171,2.07309819437672
172,2.072954096747994
173,2.0728099991192677
174,2.0726659014905415
175,2.0725218038618154
176,2.0723777062330893
177,2.072233608604363
178,2.072089510975637
179,2.071945413346911
180,2.0718013157181847
181,2.0716572180894586
182,2.0715131204607324
183,2.0713690228320063
184,2.07122492520328
185,2.071080827574554
186,2.070936729945828
187,2.0707926323171018
188,2.0706485346883756
189,2.0705044370596495
190,2.0703603394309233
191,2.070216241802197
192,2.070072144173471
193,2.069928046544745
194,2.069783948916019
195,2.0696398512872927
196,2.0694957536585665
197,2.0693516560298404
198,2.0692075584011143
199,2.069063460772388
200,2.068919363143662
201,2.068775265514936
202,2.0686311678862097
203,2.0684870702574836
204,2.0683429726287574
205,2.0681988750000313
206,2.068054777371305
207,2.067910679742579
208,2.067766582113853
209,2.0676224844851268
210,2.0674783868564006
211,2.0673342892276745
212,2.0671901915989483
213,2.067046093970222
214,2.066901996341496
215,2.06675789871277
216,2.066613801084044
217,2.0664697034553177
218,2.0663256058265915
219,2.0661815081978654
220,2.0660374105691393
221,2.065893312940413
222,2.065749215311687
223,2.065605117682961
224,2.0654610200542347
225,2.0653169224255086
226,2.0651728247967824
227,2.0650287271680563
228,2.06488462953933
229,2.064740531910604
230,2.064596434281878
231,2.0644523366531518
232,2.0643082390244256
233,2.0641641413956995
234,2.0640200437669733
235,2.063875946138247
236,2.063731848509521
237,2.063587750880795
238,2.063443653252069
239,2.0632995556233427
240,2.0631554579946165
241,2.0630113603658904
242,2.0628672627371643
243,2.062723165108438
244,2.062579067479712
245,2.062434969850986
246,2.0622908722222597
247,2.0621467745935336
248,2.0620026769648074
249,2.0618585793360813
250,2.061714481707355
251,2.061570384078629
252,2.061426286449903
253,2.0612821888211768
254,2.0611380911924506
255,2.0609939935637245
256,2.0608498959349983
257,2.060705798306272
258,2.060561700677546
259,2.06041760304882
260,2.060273505420094
261,2.0601294077913677
262,2.0599853101626415
263,2.0598412125339154
264,2.0596971149051893
265,2.059553017276463
266,2.059408919647737
267,2.059264822019011
268,2.0591207243902847
269,2.0589766267615586
270,2.0588325291328324
271,2.0586884315041063
272,2.05854433387538
273,2.058400236246654
274,2.058256138617928
275,2.0581120409892018
276,2.0579679433604756
277,2.0578238457317495
278,2.0576797481030233
279,2.057535650474297
280,2.057391552845571
281,2.057247455216845
282,2.057103357588119
283,2.0569592599593927
284,2.0568151623306665
285,2.0566710647019404
286,2.0565269670732143
287,2.056382869444488
288,2.056238771815762
289,2.056094674187036
290,2.0559505765583097
291,2.0558064789295836
292,2.0556623813008574
293,2.0555182836721313
294,2.055374186043405
295,2.055230088414679
296,2.055085990785953
297,2.0549418931572268
298,2.0547977955285006
299,2.0546536978997745
300,2.0545096002710483
301,2.054365502642322
302,2.054221405013596
303,2.05407730738487
304,2.053933209756144
305,2.0537891121274177
306,2.0536450144986915
307,2.0535009168699654
308,2.0533568192412393
309,2.053212721612513
310,2.053068623983787
311,2.052924526355061
312,2.0527804287263347
313,2.0526363310976086
314,2.0524922334688824
315,2.0523481358401563
316,2.05220403821143
317,2.052059940582704
318,2.051915842953978
319,2.0517717453252518
320,2.0516276476965256
321,2.0514835500677995
322,2.0513394524390733
323,2.051195354810347
324,2.051051257181621
325,2.050907159552895
326,2.050763061924169
327,2.0506189642954427
328,2.0504748666667165
329,2.0503307690379904
330,2.0501866714092642
331,2.050042573780538
332,2.049898476151812
333,2.049754378523086
334,2.0496102808943597
