,0
0,2.0950402777777777
1,2.09492347972973
2,2.094806681681682
3,2.094689883633634
4,2.094573085585586
5,2.0944562875375383
6,2.0943394894894904
7,2.0942226914414426
8,2.0941058933933947
9,2.093989095345347
10,2.093872297297299
11,2.093755499249251
12,2.093638701201203
13,2.0935219031531553
14,2.0934051051051075
15,2.0932883070570596
16,2.0931715090090117
17,2.093054710960964
18,2.092937912912916
19,2.092821114864868
20,2.0927043168168202
21,2.0925875187687724
22,2.0924707207207245
23,2.0923539226726766
24,2.0922371246246287
25,2.092120326576581
26,2.092003528528533
27,2.091886730480485
28,2.0917699324324373
29,2.0916531343843894
30,2.0915363363363415
31,2.0914195382882936
32,2.0913027402402458
33,2.091185942192198
34,2.09106914414415
35,2.090952346096102
36,2.0908355480480543
37,2.0907187500000064
38,2.0906019519519585
39,2.0904851539039107
40,2.090368355855863
41,2.090251557807815
42,2.090134759759767
43,2.090017961711719
44,2.0899011636636713
45,2.0897843656156234
46,2.0896675675675755
47,2.0895507695195277
48,2.08943397147148
49,2.089317173423432
50,2.089200375375384
51,2.089083577327336
52,2.0889667792792883
53,2.0888499812312404
54,2.0887331831831926
55,2.0886163851351447
56,2.088499587087097
57,2.088382789039049
58,2.088265990991001
59,2.088149192942953
60,2.0880323948949053
61,2.0879155968468575
62,2.0877987987988096
63,2.0876820007507617
64,2.087565202702714
65,2.087448404654666
66,2.087331606606618
67,2.0872148085585702
68,2.0870980105105224
69,2.0869812124624745
70,2.0868644144144266
71,2.0867476163663787
72,2.086630818318331
73,2.086514020270283
74,2.086397222222235
75,2.0862804241741872
76,2.0861636261261394
77,2.0860468280780915
78,2.0859300300300436
79,2.0858132319819958
80,2.085696433933948
81,2.0855796358859
82,2.085462837837852
83,2.0853460397898043
84,2.0852292417417564
85,2.0851124436937085
86,2.0849956456456606
87,2.0848788475976128
88,2.084762049549565
89,2.084645251501517
90,2.084528453453469
91,2.0844116554054213
92,2.0842948573573734
93,2.0841780593093255
94,2.0840612612612777
95,2.08394446321323
96,2.083827665165182
97,2.083710867117134
98,2.083594069069086
99,2.0834772710210383
100,2.0833604729729904
101,2.0832436749249426
102,2.0831268768768947
103,2.083010078828847
104,2.082893280780799
105,2.082776482732751
106,2.082659684684703
107,2.0825428866366553
108,2.0824260885886074
109,2.0823092905405596
110,2.0821924924925117
111,2.082075694444464
112,2.081958896396416
113,2.081842098348368
114,2.08172530030032
115,2.0816085022522723
116,2.0814917042042245
117,2.0813749061561766
118,2.0812581081081287
119,2.081141310060081
120,2.081024512012033
121,2.080907713963985
122,2.0807909159159372
123,2.0806741178678894
124,2.0805573198198415
125,2.0804405217717936
126,2.0803237237237457
127,2.080206925675698
128,2.08009012762765
129,2.079973329579602
130,2.0798565315315543
131,2.0797397334835064
132,2.0796229354354585
133,2.0795061373874106
134,2.0793893393393628
135,2.079272541291315
136,2.079155743243267
137,2.079038945195219
138,2.0789221471471713
139,2.0788053490991234
140,2.0786885510510755
141,2.0785717530030277
142,2.07845495495498
143,2.078338156906932
144,2.078221358858884
145,2.078104560810836
146,2.0779877627627883
147,2.0778709647147404
148,2.0777541666666925
149,2.0776373686186447
150,2.077520570570597
151,2.077403772522549
152,2.077286974474501
153,2.077170176426453
154,2.0770533783784053
155,2.0769365803303574
156,2.0768197822823096
157,2.0767029842342617
158,2.076586186186214
159,2.076469388138166
160,2.076352590090118
161,2.07623579204207
162,2.0761189939940223
163,2.0760021959459745
164,2.0758853978979266
165,2.0757685998498787
166,2.075651801801831
167,2.075535003753783
168,2.075418205705735
169,2.0753014076576872
170,2.0751846096096394
171,2.0750678115615915
172,2.0749510135135436
173,2.0748342154654957
174,2.074717417417448
175,2.0746006193694
176,2.074483821321352
177,2.0743670232733042
178,2.0742502252252564
179,2.0741334271772085
180,2.0740166291291606
181,2.0738998310811128
182,2.073783033033065
183,2.073666234985017
184,2.073549436936969
185,2.0734326388889213
186,2.0733158408408734
187,2.0731990427928255
188,2.0730822447447776
189,2.0729654466967298
190,2.072848648648682
191,2.072731850600634
192,2.072615052552586
193,2.0724982545045383
194,2.0723814564564904
195,2.0722646584084425
196,2.0721478603603947
197,2.072031062312347
198,2.071914264264299
199,2.071797466216251
200,2.071680668168203
201,2.0715638701201553
202,2.0714470720721074
203,2.0713302740240596
204,2.0712134759760117
205,2.071096677927964
206,2.070979879879916
207,2.070863081831868
208,2.07074628378382
209,2.0706294857357723
210,2.0705126876877245
211,2.0703958896396766
212,2.0702790915916287
213,2.070162293543581
214,2.070045495495533
215,2.069928697447485
216,2.069811899399437
217,2.0696951013513893
218,2.0695783033033415
219,2.0694615052552936
220,2.0693447072072457
221,2.069227909159198
222,2.06911111111115
223,2.068994313063102
224,2.0688775150150542
225,2.0687607169670064
226,2.0686439189189585
227,2.0685271208709106
228,2.0684103228228627
229,2.068293524774815
230,2.068176726726767
231,2.068059928678719
232,2.0679431306306713
233,2.0678263325826234
234,2.0677095345345755
235,2.0675927364865276
236,2.0674759384384798
237,2.067359140390432
238,2.067242342342384
239,2.067125544294336
240,2.0670087462462883
241,2.0668919481982404
242,2.0667751501501925
243,2.0666583521021447
244,2.066541554054097
245,2.066424756006049
246,2.066307957958001
247,2.066191159909953
248,2.0660743618619053
249,2.0659575638138574
250,2.0658407657658096
251,2.0657239677177617
252,2.065607169669714
253,2.065490371621666
254,2.065373573573618
255,2.06525677552557
256,2.0651399774775223
257,2.0650231794294744
258,2.0649063813814266
259,2.0647895833333787
260,2.064672785285331
261,2.064555987237283
262,2.064439189189235
263,2.064322391141187
264,2.0642055930931393
265,2.0640887950450915
266,2.0639719969970436
267,2.0638551989489957
268,2.063738400900948
269,2.0636216028529
270,2.063504804804852
271,2.0633880067568042
272,2.0632712087087564
