,0
0,2.0939875625
1,2.0938860198318716
2,2.093784477163743
3,2.0936829344956145
4,2.093581391827486
5,2.0934798491593574
6,2.093378306491229
7,2.0932767638231002
8,2.0931752211549717
9,2.093073678486843
10,2.0929721358187146
11,2.092870593150586
12,2.0927690504824574
13,2.092667507814329
14,2.0925659651462003
15,2.0924644224780717
16,2.092362879809943
17,2.0922613371418146
18,2.092159794473686
19,2.0920582518055575
20,2.091956709137429
21,2.0918551664693004
22,2.091753623801172
23,2.0916520811330432
24,2.0915505384649147
25,2.091448995796786
26,2.0913474531286576
27,2.091245910460529
28,2.0911443677924004
29,2.091042825124272
30,2.0909412824561433
31,2.0908397397880147
32,2.090738197119886
33,2.0906366544517576
34,2.090535111783629
35,2.0904335691155005
36,2.090332026447372
37,2.0902304837792434
38,2.090128941111115
39,2.0900273984429862
40,2.0899258557748577
41,2.089824313106729
42,2.0897227704386006
43,2.089621227770472
44,2.0895196851023434
45,2.089418142434215
46,2.0893165997660863
47,2.0892150570979577
48,2.089113514429829
49,2.0890119717617006
50,2.088910429093572
51,2.0888088864254435
52,2.088707343757315
53,2.0886058010891864
54,2.088504258421058
55,2.0884027157529292
56,2.0883011730848007
57,2.088199630416672
58,2.0880980877485436
59,2.087996545080415
60,2.0878950024122864
61,2.087793459744158
62,2.0876919170760293
63,2.0875903744079007
64,2.087488831739772
65,2.0873872890716436
66,2.087285746403515
67,2.0871842037353865
68,2.087082661067258
69,2.0869811183991294
70,2.086879575731001
71,2.0867780330628722
72,2.0866764903947437
73,2.086574947726615
74,2.0864734050584866
75,2.086371862390358
76,2.0862703197222294
77,2.086168777054101
78,2.0860672343859723
79,2.0859656917178437
80,2.085864149049715
81,2.0857626063815866
82,2.085661063713458
83,2.0855595210453295
84,2.085457978377201
85,2.0853564357090724
86,2.085254893040944
87,2.0851533503728152
88,2.0850518077046867
89,2.084950265036558
90,2.0848487223684296
91,2.084747179700301
92,2.0846456370321724
93,2.084544094364044
94,2.0844425516959153
95,2.0843410090277867
96,2.084239466359658
97,2.0841379236915296
98,2.084036381023401
99,2.0839348383552725
100,2.083833295687144
101,2.0837317530190154
102,2.083630210350887
103,2.0835286676827582
104,2.0834271250146297
105,2.083325582346501
106,2.0832240396783726
107,2.083122497010244
108,2.0830209543421154
109,2.082919411673987
110,2.0828178690058583
111,2.0827163263377297
112,2.082614783669601
113,2.0825132410014726
114,2.082411698333344
115,2.0823101556652155
116,2.082208612997087
117,2.0821070703289584
118,2.08200552766083
119,2.0819039849927012
120,2.0818024423245727
121,2.081700899656444
122,2.0815993569883156
123,2.081497814320187
124,2.0813962716520584
125,2.08129472898393
126,2.0811931863158013
127,2.0810916436476727
128,2.080990100979544
129,2.0808885583114156
130,2.080787015643287
131,2.0806854729751585
132,2.08058393030703
133,2.0804823876389014
134,2.080380844970773
135,2.0802793023026442
136,2.0801777596345157
137,2.080076216966387
138,2.0799746742982586
139,2.07987313163013
140,2.0797715889620014
141,2.079670046293873
142,2.0795685036257443
143,2.0794669609576157
144,2.079365418289487
145,2.0792638756213586
146,2.07916233295323
147,2.0790607902851015
148,2.078959247616973
149,2.0788577049488444
150,2.078756162280716
151,2.0786546196125872
152,2.0785530769444587
153,2.07845153427633
154,2.0783499916082016
155,2.078248448940073
156,2.0781469062719444
157,2.078045363603816
158,2.0779438209356873
159,2.0778422782675587
160,2.07774073559943
161,2.0776391929313016
162,2.077537650263173
163,2.0774361075950445
164,2.077334564926916
165,2.0772330222587874
166,2.077131479590659
167,2.0770299369225302
168,2.0769283942544017
169,2.076826851586273
170,2.0767253089181446
171,2.076623766250016
172,2.0765222235818874
173,2.076420680913759
174,2.0763191382456303
175,2.0762175955775017
176,2.076116052909373
177,2.0760145102412446
178,2.075912967573116
179,2.0758114249049875
180,2.075709882236859
181,2.0756083395687304
182,2.075506796900602
183,2.0754052542324732
184,2.0753037115643447
185,2.075202168896216
186,2.0751006262280876
187,2.074999083559959
188,2.0748975408918304
189,2.074795998223702
190,2.0746944555555733
191,2.0745929128874447
192,2.074491370219316
193,2.0743898275511876
194,2.074288284883059
195,2.0741867422149305
196,2.074085199546802
197,2.0739836568786734
198,2.073882114210545
199,2.0737805715424162
200,2.0736790288742877
201,2.073577486206159
202,2.0734759435380306
203,2.073374400869902
204,2.0732728582017734
205,2.073171315533645
206,2.0730697728655163
207,2.0729682301973877
208,2.072866687529259
209,2.0727651448611306
210,2.072663602193002
211,2.0725620595248735
212,2.072460516856745
213,2.0723589741886164
214,2.072257431520488
215,2.0721558888523592
216,2.0720543461842307
217,2.071952803516102
218,2.0718512608479736
219,2.071749718179845
220,2.0716481755117164
221,2.071546632843588
222,2.0714450901754593
223,2.0713435475073307
224,2.071242004839202
